Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:49:17 UTC 2014,53.1426,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:22 UTC 2014,53.4922,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:28 UTC 2014,52.8796,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:34 UTC 2014,49.7278,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:39 UTC 2014,49.7528,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:44 UTC 2014,48.5917,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:50 UTC 2014,47.8316,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:55 UTC 2014,48.6265,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:00 UTC 2014,53.6165,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:05 UTC 2014,54.7853,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:11 UTC 2014,54.7853,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:16 UTC 2014,54.1179,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:21 UTC 2014,52.4982,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:27 UTC 2014,51.1037,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:32 UTC 2014,50.7571,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:37 UTC 2014,50.7633,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:43 UTC 2014,53.586,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:48 UTC 2014,53.586,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:53 UTC 2014,52.9725,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:58 UTC 2014,52.9725,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:04 UTC 2014,52.9196,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:09 UTC 2014,50.3278,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:14 UTC 2014,52.9556,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:19 UTC 2014,54.6839,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:25 UTC 2014,53.6313,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:30 UTC 2014,52.5811,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:35 UTC 2014,53.8347,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:41 UTC 2014,52.0147,1.2,10.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:46 UTC 2014,51.7213,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:51:54 UTC 2014,51.98,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:03 UTC 2014,51.9692,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:11 UTC 2014,49.4844,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:20 UTC 2014,52.2308,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:28 UTC 2014,49.1478,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:36 UTC 2014,49.9498,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 10:52:42 UTC 2014,54.6909,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:52:47 UTC 2014,46.0557,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:52:52 UTC 2014,50.9499,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:52:57 UTC 2014,52.0285,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:03 UTC 2014,52.0285,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:08 UTC 2014,54.5785,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:14 UTC 2014,57.2032,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:19 UTC 2014,57.3516,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:24 UTC 2014,38.7662,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:29 UTC 2014,48.5948,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:34 UTC 2014,54.8972,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:40 UTC 2014,54.8972,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:45 UTC 2014,54.844,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:51 UTC 2014,55.4556,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:53:56 UTC 2014,55.4556,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:01 UTC 2014,55.5627,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:06 UTC 2014,55.5627,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:12 UTC 2014,52.9089,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:17 UTC 2014,51.8767,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:23 UTC 2014,51.8767,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:28 UTC 2014,49.6031,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:33 UTC 2014,52.6542,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:39 UTC 2014,52.6542,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:44 UTC 2014,51.9868,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:49 UTC 2014,51.9868,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:54:55 UTC 2014,49.5154,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:00 UTC 2014,47.079,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:06 UTC 2014,47.079,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:11 UTC 2014,50.3267,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:16 UTC 2014,50.3267,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:22 UTC 2014,52.1981,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:27 UTC 2014,48.8792,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:32 UTC 2014,48.8792,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:38 UTC 2014,48.8431,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:43 UTC 2014,48.8431,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 10:55:48 UTC 2014,50.7884,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:55:57 UTC 2014,53.1327,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:05 UTC 2014,47.8039,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:13 UTC 2014,48.6943,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:22 UTC 2014,53.2161,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:30 UTC 2014,56.6085,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:39 UTC 2014,51.7762,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:47 UTC 2014,50.7554,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:55 UTC 2014,51.1269,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:03 UTC 2014,47.8673,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:12 UTC 2014,50.7547,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:20 UTC 2014,48.0688,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:29 UTC 2014,47.1401,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:37 UTC 2014,45.8535,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:45 UTC 2014,48.0828,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:53 UTC 2014,49.841,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:01 UTC 2014,48.9714,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:10 UTC 2014,47.4919,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:18 UTC 2014,47.2305,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:26 UTC 2014,49.8365,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:35 UTC 2014,51.9048,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:58:40 UTC 2014,51.9026,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:58:45 UTC 2014,51.9026,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:58:50 UTC 2014,51.3573,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:58:56 UTC 2014,53.2018,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:01 UTC 2014,53.2018,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:07 UTC 2014,54.1069,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:12 UTC 2014,50.6774,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:17 UTC 2014,50.6774,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:23 UTC 2014,50.8576,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:28 UTC 2014,49.4838,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:33 UTC 2014,49.4838,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:39 UTC 2014,48.9691,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:44 UTC 2014,50.1933,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:49 UTC 2014,49.1234,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 10:59:54 UTC 2014,49.1234,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:00 UTC 2014,46.8678,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:05 UTC 2014,44.4527,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:10 UTC 2014,44.4527,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:16 UTC 2014,49.4524,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:21 UTC 2014,48.9199,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:27 UTC 2014,48.9199,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:32 UTC 2014,47.0067,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:37 UTC 2014,45.0535,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:43 UTC 2014,45.0259,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:48 UTC 2014,45.0259,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:53 UTC 2014,44.7763,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:00:59 UTC 2014,44.2665,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:04 UTC 2014,44.2665,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:09 UTC 2014,46.1607,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:15 UTC 2014,47.3746,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:20 UTC 2014,46.5613,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:25 UTC 2014,45.1886,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:30 UTC 2014,45.1886,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:36 UTC 2014,47.1304,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:41 UTC 2014,46.6143,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:46 UTC 2014,46.6143,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:52 UTC 2014,43.0217,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:01:57 UTC 2014,43.0126,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:02:02 UTC 2014,43.0126,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:02:07 UTC 2014,45.2417,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:02:13 UTC 2014,45.8923,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:02:18 UTC 2014,46.7059,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:02:23 UTC 2014,46.7059,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:02:29 UTC 2014,45.7129,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:02:34 UTC 2014,45.9704,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:02:39 UTC 2014,50.5979,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:02:48 UTC 2014,50.6681,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:02:56 UTC 2014,50.1196,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:04 UTC 2014,51.2428,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:12 UTC 2014,55.1266,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:21 UTC 2014,55.1266,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:29 UTC 2014,56.4454,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:37 UTC 2014,55.748,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:46 UTC 2014,53.7598,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:54 UTC 2014,53.2825,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:02 UTC 2014,51.6955,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:11 UTC 2014,51.3933,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:19 UTC 2014,51.8231,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:27 UTC 2014,51.7953,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:36 UTC 2014,54.447,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:44 UTC 2014,47.0546,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:52 UTC 2014,46.9878,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:00 UTC 2014,47.8145,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:08 UTC 2014,45.7425,1.2,10.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:17 UTC 2014,47.3949,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:05:25 UTC 2014,51.89,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:05:30 UTC 2014,51.89,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:05:36 UTC 2014,51.1926,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:05:41 UTC 2014,51.0017,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:05:46 UTC 2014,47.1893,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:05:52 UTC 2014,47.1893,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:05:57 UTC 2014,45.508,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:02 UTC 2014,46.0998,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:08 UTC 2014,46.0998,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:13 UTC 2014,44.1395,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:18 UTC 2014,48.0045,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:24 UTC 2014,48.365,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:29 UTC 2014,48.365,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:34 UTC 2014,48.9874,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:39 UTC 2014,50.9876,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:45 UTC 2014,51.5944,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:50 UTC 2014,52.4308,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:06:55 UTC 2014,52.4308,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:01 UTC 2014,54.351,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:06 UTC 2014,54.1438,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:11 UTC 2014,54.138,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:17 UTC 2014,54.138,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:22 UTC 2014,54.2127,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:28 UTC 2014,54.5241,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:33 UTC 2014,54.5241,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:38 UTC 2014,55.0983,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:43 UTC 2014,52.1752,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:49 UTC 2014,43.847,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:54 UTC 2014,43.6842,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:07:59 UTC 2014,43.6842,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:08:05 UTC 2014,50.4247,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:08:10 UTC 2014,49.9965,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:08:15 UTC 2014,49.9965,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:08:21 UTC 2014,49.1303,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:08:26 UTC 2014,49.788,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:08:31 UTC 2014,52.9856,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:08:37 UTC 2014,52.9856,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:08:42 UTC 2014,51.0443,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:08:48 UTC 2014,48.9268,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:08:56 UTC 2014,50.4733,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:04 UTC 2014,50.5056,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:13 UTC 2014,49.129,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:21 UTC 2014,55.2345,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:29 UTC 2014,53.6977,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:38 UTC 2014,56.5187,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:46 UTC 2014,57.2146,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:54 UTC 2014,56.5222,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:03 UTC 2014,52.4872,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:11 UTC 2014,53.5409,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:20 UTC 2014,51.394,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:28 UTC 2014,49.6577,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:37 UTC 2014,49.7129,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:45 UTC 2014,48.7313,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:53 UTC 2014,49.6278,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:02 UTC 2014,52.4998,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:10 UTC 2014,48.0474,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:19 UTC 2014,47.2081,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:27 UTC 2014,48.1518,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:35 UTC 2014,48.4261,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:44 UTC 2014,49.0447,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:52 UTC 2014,46.6974,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:00 UTC 2014,46.2616,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:09 UTC 2014,49.0565,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:17 UTC 2014,48.0648,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:25 UTC 2014,51.2414,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:33 UTC 2014,51.2569,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:42 UTC 2014,48.5874,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:50 UTC 2014,51.4752,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:59 UTC 2014,51.6727,1.08,9.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:13:07 UTC 2014,52.473,1.08,9.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:12 UTC 2014,51.6286,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:18 UTC 2014,50.5992,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:23 UTC 2014,52.6396,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:29 UTC 2014,52.6396,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:34 UTC 2014,52.597,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:39 UTC 2014,53.6459,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:44 UTC 2014,56.4336,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:50 UTC 2014,53.01,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:55 UTC 2014,50.9502,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:01 UTC 2014,53.2025,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:06 UTC 2014,53.2025,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:11 UTC 2014,51.7493,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:17 UTC 2014,53.5854,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:22 UTC 2014,53.5854,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:27 UTC 2014,58.8386,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:33 UTC 2014,56.2405,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:38 UTC 2014,51.7857,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:43 UTC 2014,52.819,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:49 UTC 2014,53.4198,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:54 UTC 2014,53.4449,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:59 UTC 2014,53.5846,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:04 UTC 2014,50.9521,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:10 UTC 2014,51.4018,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:15 UTC 2014,46.0599,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:20 UTC 2014,46.9883,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:26 UTC 2014,46.9883,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:31 UTC 2014,49.9979,0.96,8.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:37 UTC 2014,52.0388,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:45 UTC 2014,48.8009,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:53 UTC 2014,50.4104,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:02 UTC 2014,55.3811,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:10 UTC 2014,54.0451,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:19 UTC 2014,54.5391,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:27 UTC 2014,55.6461,0.96,8.0,AppServer_scaleOut,
Fri Feb 21 11:16:34 UTC 2014,51.1384,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:16:39 UTC 2014,48.7849,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:16:45 UTC 2014,49.8594,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:16:50 UTC 2014,50.4172,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:16:56 UTC 2014,50.4172,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:01 UTC 2014,48.332,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:07 UTC 2014,50.9193,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:12 UTC 2014,50.9193,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:18 UTC 2014,53.6823,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:23 UTC 2014,53.6823,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:28 UTC 2014,52.6185,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:34 UTC 2014,53.8936,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:39 UTC 2014,55.763,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:44 UTC 2014,55.763,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:50 UTC 2014,52.5906,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:17:55 UTC 2014,51.895,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:00 UTC 2014,51.895,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:06 UTC 2014,50.603,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:11 UTC 2014,52.0224,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:17 UTC 2014,52.5004,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:22 UTC 2014,53.029,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:27 UTC 2014,52.3068,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:32 UTC 2014,53.2793,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:38 UTC 2014,53.2793,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:43 UTC 2014,49.6037,1.08,9.0,AppServer_scaleOut,
