Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:49:17 UTC 2014,49.2665,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:23 UTC 2014,48.5158,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:28 UTC 2014,48.5158,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:35 UTC 2014,46.3154,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:40 UTC 2014,46.3154,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:45 UTC 2014,46.3154,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:51 UTC 2014,46.3154,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:56 UTC 2014,45.774,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:01 UTC 2014,45.774,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:07 UTC 2014,48.8982,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:13 UTC 2014,47.5886,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:18 UTC 2014,47.5886,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:23 UTC 2014,47.5886,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:28 UTC 2014,46.3421,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:34 UTC 2014,46.8762,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:39 UTC 2014,46.8762,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:44 UTC 2014,46.8762,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:49 UTC 2014,45.6904,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:55 UTC 2014,45.6155,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:00 UTC 2014,45.6155,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:05 UTC 2014,45.6155,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:10 UTC 2014,46.4982,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:15 UTC 2014,49.6211,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:21 UTC 2014,59.077,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:26 UTC 2014,58.9766,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:31 UTC 2014,58.9766,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:37 UTC 2014,58.9766,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:42 UTC 2014,56.3724,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:47 UTC 2014,47.1934,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:51:56 UTC 2014,47.2549,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:04 UTC 2014,51.7268,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:13 UTC 2014,52.7455,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:21 UTC 2014,52.7455,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:30 UTC 2014,55.5824,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:38 UTC 2014,59.7239,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:52:43 UTC 2014,66.0252,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:52:48 UTC 2014,66.0252,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:52:54 UTC 2014,66.0252,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:52:59 UTC 2014,52.7079,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:05 UTC 2014,53.5435,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:10 UTC 2014,53.5435,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:15 UTC 2014,55.1755,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:20 UTC 2014,51.8107,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:26 UTC 2014,51.8107,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:31 UTC 2014,43.7514,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:36 UTC 2014,43.7514,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:42 UTC 2014,43.6376,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:47 UTC 2014,43.6376,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:52 UTC 2014,50.0224,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:53:58 UTC 2014,50.0224,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:03 UTC 2014,51.4272,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:08 UTC 2014,50.3878,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:14 UTC 2014,50.3878,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:19 UTC 2014,50.3878,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:24 UTC 2014,50.3878,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:30 UTC 2014,50.4808,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:35 UTC 2014,48.621,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:40 UTC 2014,48.621,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:46 UTC 2014,52.3394,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:51 UTC 2014,51.9339,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:54:56 UTC 2014,51.9339,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:55:01 UTC 2014,51.317,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:55:07 UTC 2014,51.317,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:55:12 UTC 2014,51.317,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:55:18 UTC 2014,51.9803,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:55:23 UTC 2014,51.9803,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:55:28 UTC 2014,52.4821,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:55:34 UTC 2014,52.4821,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:55:40 UTC 2014,52.4228,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 10:55:45 UTC 2014,52.4228,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:55:53 UTC 2014,54.84,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:02 UTC 2014,54.84,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:10 UTC 2014,55.4051,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:18 UTC 2014,58.3457,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:27 UTC 2014,58.2709,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:35 UTC 2014,58.6707,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:44 UTC 2014,48.252,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:52 UTC 2014,48.252,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:01 UTC 2014,48.1167,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:09 UTC 2014,48.1167,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:17 UTC 2014,44.6582,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:26 UTC 2014,44.0953,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:34 UTC 2014,40.9022,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:42 UTC 2014,40.9022,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:50 UTC 2014,41.3732,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:59 UTC 2014,41.6182,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:07 UTC 2014,44.2249,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:15 UTC 2014,44.8498,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:24 UTC 2014,44.8498,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:32 UTC 2014,44.6845,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:58:37 UTC 2014,45.5696,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:58:43 UTC 2014,45.5696,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:58:48 UTC 2014,46.2407,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:58:53 UTC 2014,46.2407,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:58:58 UTC 2014,47.777,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:04 UTC 2014,49.1697,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:09 UTC 2014,49.1697,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:15 UTC 2014,47.0665,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:20 UTC 2014,47.0665,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:25 UTC 2014,47.0665,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:30 UTC 2014,46.5385,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:36 UTC 2014,50.7962,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:41 UTC 2014,50.7962,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:47 UTC 2014,51.8438,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:52 UTC 2014,51.8438,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 10:59:57 UTC 2014,51.5374,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:03 UTC 2014,51.5374,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:08 UTC 2014,46.6449,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:13 UTC 2014,48.2992,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:19 UTC 2014,48.2992,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:24 UTC 2014,48.2992,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:29 UTC 2014,48.5931,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:35 UTC 2014,48.5931,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:40 UTC 2014,47.9823,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:45 UTC 2014,49.0263,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:50 UTC 2014,49.0263,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:00:56 UTC 2014,49.0263,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:01 UTC 2014,45.9322,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:07 UTC 2014,45.9322,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:12 UTC 2014,45.6294,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:17 UTC 2014,45.6294,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:22 UTC 2014,46.5608,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:28 UTC 2014,46.5608,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:33 UTC 2014,46.5608,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:38 UTC 2014,46.5608,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:44 UTC 2014,46.379,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:49 UTC 2014,46.379,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:54 UTC 2014,46.6007,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:01:59 UTC 2014,46.6007,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:02:05 UTC 2014,46.6007,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:02:10 UTC 2014,47.6992,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:02:15 UTC 2014,47.6992,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:02:21 UTC 2014,51.7648,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:02:26 UTC 2014,51.7648,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:02:31 UTC 2014,51.7648,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:02:37 UTC 2014,51.5059,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:02:45 UTC 2014,46.0969,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:02:53 UTC 2014,46.0969,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:02 UTC 2014,43.4642,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:10 UTC 2014,41.8789,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:18 UTC 2014,41.4949,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:27 UTC 2014,41.4949,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:35 UTC 2014,44.5871,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:43 UTC 2014,45.3273,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:52 UTC 2014,48.5357,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:00 UTC 2014,48.5357,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:09 UTC 2014,50.4314,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:17 UTC 2014,50.4314,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:25 UTC 2014,50.5463,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:33 UTC 2014,50.8987,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:42 UTC 2014,47.5582,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:50 UTC 2014,47.2909,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:58 UTC 2014,47.1034,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:07 UTC 2014,47.9159,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:15 UTC 2014,49.8956,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:23 UTC 2014,49.8956,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:05:29 UTC 2014,49.3719,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:05:34 UTC 2014,42.8128,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:05:39 UTC 2014,42.8128,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:05:45 UTC 2014,42.8128,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:05:50 UTC 2014,44.9989,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:05:55 UTC 2014,45.0771,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:00 UTC 2014,46.0337,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:06 UTC 2014,46.0337,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:11 UTC 2014,43.9343,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:17 UTC 2014,51.1794,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:22 UTC 2014,51.1794,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:27 UTC 2014,51.7447,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:33 UTC 2014,46.2663,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:38 UTC 2014,46.2663,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:43 UTC 2014,46.2663,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:49 UTC 2014,46.0799,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:54 UTC 2014,46.0799,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:06:59 UTC 2014,45.0677,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:04 UTC 2014,44.2387,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:10 UTC 2014,44.2387,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:15 UTC 2014,44.4162,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:20 UTC 2014,44.4162,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:26 UTC 2014,43.7903,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:31 UTC 2014,43.7903,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:36 UTC 2014,45.5525,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:42 UTC 2014,46.0502,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:47 UTC 2014,46.0502,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:52 UTC 2014,46.0502,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:07:58 UTC 2014,46.0502,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:08:03 UTC 2014,45.655,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:08:08 UTC 2014,47.5982,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:08:14 UTC 2014,47.5982,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:08:19 UTC 2014,47.6541,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:08:24 UTC 2014,47.281,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:08:30 UTC 2014,47.281,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:08:35 UTC 2014,47.0071,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:08:40 UTC 2014,47.0071,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:08:46 UTC 2014,48.0732,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:08:54 UTC 2014,47.8221,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:02 UTC 2014,47.8221,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:10 UTC 2014,45.783,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:19 UTC 2014,44.9629,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:27 UTC 2014,53.8111,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:35 UTC 2014,60.1134,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:43 UTC 2014,59.5455,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:52 UTC 2014,59.5455,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:00 UTC 2014,61.9848,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:08 UTC 2014,61.9848,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:16 UTC 2014,61.9848,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:25 UTC 2014,58.8016,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:33 UTC 2014,48.8568,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:41 UTC 2014,51.3918,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:50 UTC 2014,54.2138,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:58 UTC 2014,53.503,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:06 UTC 2014,53.503,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:15 UTC 2014,53.247,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:23 UTC 2014,53.247,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:31 UTC 2014,53.4713,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:40 UTC 2014,53.4713,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:48 UTC 2014,43.4777,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:57 UTC 2014,44.4386,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:05 UTC 2014,44.4386,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:13 UTC 2014,44.6004,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:22 UTC 2014,44.6004,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:30 UTC 2014,45.9138,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:38 UTC 2014,45.9138,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:47 UTC 2014,63.7897,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:55 UTC 2014,63.5006,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:13:03 UTC 2014,63.1277,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:10 UTC 2014,63.1277,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:15 UTC 2014,62.6538,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:20 UTC 2014,62.6538,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:26 UTC 2014,63.1145,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:31 UTC 2014,63.2317,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:36 UTC 2014,63.2317,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:42 UTC 2014,63.2317,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:47 UTC 2014,63.377,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:52 UTC 2014,63.377,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:57 UTC 2014,63.2803,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:03 UTC 2014,63.0406,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:08 UTC 2014,63.0406,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:13 UTC 2014,63.0406,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:19 UTC 2014,64.2158,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:24 UTC 2014,63.6936,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:29 UTC 2014,63.6936,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:35 UTC 2014,63.6936,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:40 UTC 2014,61.541,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:46 UTC 2014,60.1592,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:51 UTC 2014,62.9527,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:56 UTC 2014,62.9527,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:01 UTC 2014,62.9527,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:07 UTC 2014,62.9417,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:12 UTC 2014,55.0492,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:17 UTC 2014,55.0492,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:23 UTC 2014,57.6173,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:28 UTC 2014,57.6173,0.36,3.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:33 UTC 2014,58.6853,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:42 UTC 2014,58.6853,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:51 UTC 2014,65.2154,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:59 UTC 2014,68.2446,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:07 UTC 2014,67.7084,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:15 UTC 2014,67.7084,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:24 UTC 2014,67.7084,0.36,3.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:32 UTC 2014,62.5156,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:16:37 UTC 2014,62.1777,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:16:42 UTC 2014,62.1777,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:16:48 UTC 2014,62.1777,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:16:53 UTC 2014,62.1777,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:16:59 UTC 2014,56.9307,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:04 UTC 2014,56.9307,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:09 UTC 2014,59.7991,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:15 UTC 2014,59.7991,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:20 UTC 2014,59.7991,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:26 UTC 2014,66.3834,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:31 UTC 2014,66.3834,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:37 UTC 2014,66.3834,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:42 UTC 2014,67.301,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:47 UTC 2014,67.301,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:53 UTC 2014,64.2196,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:17:58 UTC 2014,64.2196,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:03 UTC 2014,63.236,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:09 UTC 2014,63.236,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:14 UTC 2014,63.236,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:19 UTC 2014,63.236,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:24 UTC 2014,62.7727,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:30 UTC 2014,62.7727,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:35 UTC 2014,62.7727,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:41 UTC 2014,62.7727,0.36,3.0,AppServer_scaleOut,
Fri Feb 21 11:18:46 UTC 2014,62.7727,0.36,3.0,AppServer_scaleOut,
