Time ,memUsage ,cpuUsage ,cost ,requestThroughput ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 14:41:59 UTC 2014,10.1453,36.169,0.48,1.7667,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:06 UTC 2014,10.1453,36.169,0.48,1.7667,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:12 UTC 2014,10.1453,36.169,0.48,1.7667,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:20 UTC 2014,10.1453,36.169,0.48,1.7667,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:26 UTC 2014,10.1453,36.169,0.48,1.7667,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:32 UTC 2014,10.1453,36.169,0.48,1.7667,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:40 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:45 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:52 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:58 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:04 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:11 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:18 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:24 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:31 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:39 UTC 2014,10.1453,37.3051,0.48,2.0817,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:43:51 UTC 2014,10.1453,38.9519,0.48,1.9473,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:02 UTC 2014,10.1453,38.9519,0.48,1.9473,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:14 UTC 2014,10.1453,31.0457,0.48,1.8667,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:26 UTC 2014,10.1453,31.0457,0.48,1.8667,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:37 UTC 2014,10.1453,31.0457,0.48,1.8667,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:44:48 UTC 2014,10.1518,37.5877,0.48,1.8333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:44:55 UTC 2014,10.1518,37.5877,0.48,1.8333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:03 UTC 2014,10.1518,37.5877,0.48,1.8333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:08 UTC 2014,10.1518,37.5877,0.48,1.8333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:15 UTC 2014,10.1518,37.5877,0.48,1.8333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:22 UTC 2014,10.1518,37.5877,0.48,1.8333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:29 UTC 2014,10.1518,37.5877,0.48,1.8333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:35 UTC 2014,10.1518,37.5877,0.48,1.8333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:41 UTC 2014,10.1518,37.5877,0.48,1.8333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:48 UTC 2014,10.1518,21.3767,0.48,2.0333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:57 UTC 2014,10.1518,21.3767,0.48,2.0333,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:46:03 UTC 2014,10.1518,21.3767,0.48,2.0333,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:16 UTC 2014,10.1518,21.3767,0.48,2.0333,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:30 UTC 2014,10.1518,21.3767,0.48,2.0333,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:42 UTC 2014,10.1518,29.5365,0.48,1.9333,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:55 UTC 2014,10.1518,29.5365,0.48,1.9333,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:07 UTC 2014,10.1518,29.5365,0.48,1.9333,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:18 UTC 2014,10.1518,29.5365,0.48,1.9333,4.0,AppServer_scaleIn,
Fri Feb 21 14:47:30 UTC 2014,10.1518,29.5365,0.48,1.9333,4.0,AppServer_scaleIn,
Fri Feb 21 14:47:36 UTC 2014,10.1457,34.4028,0.36,1.3,3.0,AppServer_scaleIn,
Fri Feb 21 14:47:43 UTC 2014,10.1457,34.4028,0.36,1.3,3.0,AppServer_scaleIn,
Fri Feb 21 14:47:51 UTC 2014,10.1457,34.4028,0.36,1.3,3.0,AppServer_scaleIn,
Fri Feb 21 14:47:57 UTC 2014,10.1457,34.4028,0.36,1.3,3.0,AppServer_scaleIn,
Fri Feb 21 14:48:04 UTC 2014,10.1457,34.4028,0.36,1.3,3.0,AppServer_scaleIn,
Fri Feb 21 14:48:12 UTC 2014,10.1457,34.4028,0.36,1.3,3.0,AppServer_scaleIn,
Fri Feb 21 14:48:21 UTC 2014,10.1457,34.4028,0.36,1.3,3.0,AppServer_scaleIn,
Fri Feb 21 14:48:27 UTC 2014,10.1457,34.4028,0.36,1.3,3.0,AppServer_scaleIn,
Fri Feb 21 14:48:34 UTC 2014,10.1457,34.4028,0.36,1.3,3.0,AppServer_scaleIn,
Fri Feb 21 14:48:42 UTC 2014,10.1537,37.1635,0.36,1.2796,3.0,AppServer_scaleIn,
Fri Feb 21 14:48:50 UTC 2014,10.1537,37.1635,0.36,1.2796,3.0,AppServer_scaleIn,
Fri Feb 21 14:48:58 UTC 2014,10.1537,37.1635,0.36,1.2796,3.0,AppServer_scaleIn,
Fri Feb 21 14:49:05 UTC 2014,10.1537,37.1635,0.36,1.2796,3.0,AppServer_scaleIn,
Fri Feb 21 14:49:11 UTC 2014,10.1537,37.1635,0.36,1.2796,3.0,AppServer_scaleIn,
Fri Feb 21 14:49:16 UTC 2014,10.1537,37.1635,0.36,1.2796,3.0,AppServer_scaleIn,
Fri Feb 21 14:49:22 UTC 2014,10.1537,37.1635,0.36,1.2796,3.0,AppServer_scaleIn,
Fri Feb 21 14:49:27 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:49:33 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:49:39 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:49:47 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:49:54 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:50:00 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:50:07 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:50:15 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:50:24 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:50:30 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:50:37 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:50:46 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:50:51 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:50:58 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:51:06 UTC 2014,10.1601,36.1418,0.36,1.0871,3.0,AppServer_scaleIn,
Fri Feb 21 14:51:13 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:51:22 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:51:29 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:51:36 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:51:44 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:51:51 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:51:57 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:52:05 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:52:11 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:52:17 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:52:23 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:52:32 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:52:41 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,AppServer_scaleIn,
Fri Feb 21 14:52:46 UTC 2014,10.1662,27.6766,0.36,1.2473,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:52:58 UTC 2014,10.1681,21.1,0.36,1.2333,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:09 UTC 2014,10.1681,21.1,0.36,1.2333,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:20 UTC 2014,10.1681,21.1,0.36,1.2333,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:30 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:41 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:53:51 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:53:59 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:05 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:10 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:21 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:27 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:33 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:43 UTC 2014,10.1685,23.0568,0.36,1.3667,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:49 UTC 2014,10.1685,26.0239,0.36,1.4333,3.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:57 UTC 2014,10.1685,26.0239,0.36,1.4333,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:08 UTC 2014,10.1685,26.0239,0.36,1.4333,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:20 UTC 2014,10.1685,26.0239,0.36,1.4333,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:32 UTC 2014,10.1746,29.5838,0.36,1.5,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:44 UTC 2014,10.1746,29.5838,0.36,1.5,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:56 UTC 2014,10.1746,29.5838,0.36,1.5,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:08 UTC 2014,10.1746,22.9677,0.36,1.4,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:19 UTC 2014,10.1746,22.9677,0.36,1.4,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:30 UTC 2014,10.1685,25.9048,0.36,1.4667,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:41 UTC 2014,10.1685,25.9048,0.36,1.4667,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:52 UTC 2014,10.1685,25.9048,0.36,1.4667,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:04 UTC 2014,10.1685,21.9456,0.36,1.4086,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:15 UTC 2014,10.1685,21.9456,0.36,1.4086,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:27 UTC 2014,10.1685,21.9456,0.36,1.4086,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:38 UTC 2014,10.1685,21.9456,0.36,1.4086,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:49 UTC 2014,10.1625,26.6341,0.36,1.3667,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:00 UTC 2014,10.1625,26.6341,0.36,1.3667,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:13 UTC 2014,10.1625,26.6341,0.36,1.3667,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:26 UTC 2014,10.1625,26.6341,0.36,1.3667,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:37 UTC 2014,10.1654,22.1863,0.36,1.6667,3.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:48 UTC 2014,10.1654,22.1863,0.36,1.6667,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:58:54 UTC 2014,10.1654,22.1863,0.36,1.6667,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:03 UTC 2014,10.1654,22.1863,0.36,1.6667,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:09 UTC 2014,10.1654,22.1863,0.36,1.6667,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:15 UTC 2014,10.1654,22.1863,0.36,1.6667,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:21 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:27 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:33 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:41 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:49 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:55 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:04 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:10 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:16 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:22 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:28 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:34 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:42 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:47 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:53 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:02 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:11 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:20 UTC 2014,10.1699,21.9253,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:25 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:32 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:38 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:46 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:52 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:02 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:08 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:15 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:22 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:29 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:35 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:42 UTC 2014,10.1715,22.0939,0.36,1.4333,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:02:56 UTC 2014,10.1654,19.3433,0.36,1.6,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:07 UTC 2014,10.1654,19.3433,0.36,1.6,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:18 UTC 2014,10.1654,20.0673,0.36,1.5,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:29 UTC 2014,10.167,20.0673,0.36,1.5,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:40 UTC 2014,10.167,30.8461,0.36,1.4333,3.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:51 UTC 2014,10.167,30.8461,0.36,1.4333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:03:56 UTC 2014,10.167,30.8461,0.36,1.4333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:02 UTC 2014,10.167,30.8461,0.36,1.4333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:08 UTC 2014,10.167,30.8461,0.36,1.4333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:14 UTC 2014,10.1674,33.0294,0.36,1.4,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:20 UTC 2014,10.1674,33.0294,0.36,1.4,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:27 UTC 2014,10.1674,33.0294,0.36,1.4,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:32 UTC 2014,10.1674,33.0294,0.36,1.4,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:39 UTC 2014,10.1674,33.0294,0.36,1.4,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:45 UTC 2014,10.1674,33.0294,0.36,1.4,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:53 UTC 2014,10.1674,33.0294,0.36,1.4,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:59 UTC 2014,10.1674,33.0294,0.36,1.4,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:05 UTC 2014,10.1674,33.0294,0.36,1.4,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:11 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:17 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:23 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:31 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:37 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:43 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:50 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:56 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:03 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:10 UTC 2014,10.1754,30.0184,0.36,1.4667,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:16 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:22 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:29 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:35 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:41 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:47 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:53 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:01 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:07 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:14 UTC 2014,10.1693,26.4232,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:21 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:26 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:33 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:41 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:47 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:53 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:59 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:08:05 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:08:13 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:08:19 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,CassandraNode_scaleOut,
Fri Feb 21 15:08:25 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:08:37 UTC 2014,10.1754,25.6735,0.36,1.5333,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:08:48 UTC 2014,10.1697,27.1026,0.36,1.5,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:08:59 UTC 2014,10.1697,27.1026,0.36,1.5,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:10 UTC 2014,10.1697,27.1026,0.36,1.5,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:20 UTC 2014,10.1564,31.2352,0.36,1.5,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:32 UTC 2014,10.1564,31.2352,0.36,1.5,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:43 UTC 2014,10.1564,31.2352,0.36,1.5,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:55 UTC 2014,10.1564,30.9373,0.36,1.4098,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:06 UTC 2014,10.2054,30.9373,0.36,1.4098,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:18 UTC 2014,10.2054,30.9373,0.36,1.4098,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:28 UTC 2014,10.1941,29.8646,0.36,1.4,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:39 UTC 2014,10.1941,29.8646,0.36,1.4,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:50 UTC 2014,10.1941,29.8646,0.36,1.4,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:11:01 UTC 2014,10.1853,48.0584,0.36,0.7647,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:11:12 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:11:18 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:11:24 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:11:31 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:11:40 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:11:46 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:11:52 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:11:58 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:12:04 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:12:10 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:12:16 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:12:23 UTC 2014,10.1853,48.0517,0.24,0.7647,2.0,AppServer_scaleIn,
Fri Feb 21 15:12:29 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:12:35 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:12:42 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:12:48 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:12:55 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:13:02 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
