Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 15:08:57 UTC 2014,0.12,84.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:05 UTC 2014,0.12,34.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:13 UTC 2014,0.12,136.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:21 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:29 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:37 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:45 UTC 2014,0.12,10.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:53 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:01 UTC 2014,0.12,3.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:09 UTC 2014,0.12,51.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:17 UTC 2014,0.12,51.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:25 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:33 UTC 2014,0.12,10.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:41 UTC 2014,0.12,209.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:49 UTC 2014,0.12,209.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:57 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:11:05 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:10 UTC 2014,0.12,173.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:15 UTC 2014,0.12,173.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:20 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:25 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:30 UTC 2014,0.12,37.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:35 UTC 2014,0.12,37.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:40 UTC 2014,0.12,40.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:45 UTC 2014,0.12,40.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:50 UTC 2014,0.12,237.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:55 UTC 2014,0.12,237.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:01 UTC 2014,0.12,4.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:06 UTC 2014,0.12,4.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:11 UTC 2014,0.12,68.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:16 UTC 2014,0.12,68.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:21 UTC 2014,0.12,304.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:26 UTC 2014,0.12,304.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:31 UTC 2014,0.12,241.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:36 UTC 2014,0.12,241.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:41 UTC 2014,0.12,70.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:46 UTC 2014,0.12,70.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:51 UTC 2014,0.12,237.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:56 UTC 2014,0.12,237.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:01 UTC 2014,0.12,113.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:06 UTC 2014,0.12,113.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:11 UTC 2014,0.12,122.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:16 UTC 2014,0.12,122.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:21 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:26 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:31 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:36 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:41 UTC 2014,0.12,171.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:46 UTC 2014,0.12,171.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:51 UTC 2014,0.12,57.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:56 UTC 2014,0.12,57.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:01 UTC 2014,0.12,127.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:06 UTC 2014,0.12,127.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:11 UTC 2014,0.12,88.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:16 UTC 2014,0.12,88.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:21 UTC 2014,0.12,173.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:26 UTC 2014,0.12,173.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:31 UTC 2014,0.12,210.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:36 UTC 2014,0.12,210.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:41 UTC 2014,0.12,355.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:47 UTC 2014,0.12,355.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:52 UTC 2014,0.12,150.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:57 UTC 2014,0.12,150.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:02 UTC 2014,0.12,110.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:07 UTC 2014,0.12,110.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:12 UTC 2014,0.12,81.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:17 UTC 2014,0.12,81.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:22 UTC 2014,0.12,64.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:27 UTC 2014,0.12,64.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:32 UTC 2014,0.12,61.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:37 UTC 2014,0.12,61.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:42 UTC 2014,0.12,75.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:47 UTC 2014,0.12,75.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:52 UTC 2014,0.12,17.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:57 UTC 2014,0.12,17.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:02 UTC 2014,0.12,29.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:07 UTC 2014,0.12,29.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:12 UTC 2014,0.12,12.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:17 UTC 2014,0.12,12.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:22 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:27 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:32 UTC 2014,0.12,164.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:37 UTC 2014,0.12,164.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:16:45 UTC 2014,0.12,350.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:16:53 UTC 2014,0.12,302.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:01 UTC 2014,0.12,76.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:09 UTC 2014,0.12,76.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:17 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:25 UTC 2014,0.12,26.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:33 UTC 2014,0.12,217.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:41 UTC 2014,0.12,60.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:49 UTC 2014,0.12,60.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:57 UTC 2014,0.12,28.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:05 UTC 2014,0.12,94.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:13 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:29 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:37 UTC 2014,0.12,22.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:45 UTC 2014,0.12,13.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:53 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:00 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:05 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:10 UTC 2014,0.12,350.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:15 UTC 2014,0.12,350.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:21 UTC 2014,0.12,350.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:26 UTC 2014,0.12,350.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:31 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:36 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:41 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:46 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:51 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:56 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:01 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:06 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:11 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:16 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:26 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:31 UTC 2014,0.12,224.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:36 UTC 2014,0.12,224.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:41 UTC 2014,0.12,225.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:46 UTC 2014,0.12,225.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:51 UTC 2014,0.12,106.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:56 UTC 2014,0.12,106.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:01 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:06 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:11 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:16 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:21 UTC 2014,0.12,6.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:26 UTC 2014,0.12,6.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:31 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:36 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:41 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:46 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:51 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:56 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:01 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:06 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:11 UTC 2014,0.12,29.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:16 UTC 2014,0.12,29.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:21 UTC 2014,0.12,194.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:27 UTC 2014,0.12,194.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:32 UTC 2014,0.12,131.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:37 UTC 2014,0.12,131.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:42 UTC 2014,0.12,131.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:47 UTC 2014,0.12,131.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:52 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:57 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:02 UTC 2014,0.12,272.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:07 UTC 2014,0.12,272.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:12 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:17 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:22 UTC 2014,0.12,285.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:27 UTC 2014,0.12,285.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:32 UTC 2014,0.12,64.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:37 UTC 2014,0.12,64.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:42 UTC 2014,0.12,63.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:47 UTC 2014,0.12,63.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:52 UTC 2014,0.12,53.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:57 UTC 2014,0.12,53.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:05 UTC 2014,0.12,4.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:13 UTC 2014,0.12,21.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:21 UTC 2014,0.12,6.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:29 UTC 2014,0.12,6.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:37 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:45 UTC 2014,0.12,99.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:53 UTC 2014,0.12,99.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:01 UTC 2014,0.12,83.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:09 UTC 2014,0.12,116.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:17 UTC 2014,0.12,116.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:25 UTC 2014,0.12,16.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:33 UTC 2014,0.12,21.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:41 UTC 2014,0.12,65.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:49 UTC 2014,0.12,65.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:57 UTC 2014,0.12,65.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:26:05 UTC 2014,0.12,30.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:26:13 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:26:21 UTC 2014,0.12,16.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:26 UTC 2014,0.12,16.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:31 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:36 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:42 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:47 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:57 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:02 UTC 2014,0.12,129.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:07 UTC 2014,0.12,129.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:12 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:17 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:22 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:27 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:32 UTC 2014,0.12,53.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:37 UTC 2014,0.12,53.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:42 UTC 2014,0.12,13.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:47 UTC 2014,0.12,13.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:52 UTC 2014,0.12,100.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:57 UTC 2014,0.12,100.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:02 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:07 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:12 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:17 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:22 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:27 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:32 UTC 2014,0.12,15.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:37 UTC 2014,0.12,15.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:42 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:47 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:57 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:29:02 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:29:07 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:29:12 UTC 2014,0.12,31.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:29:17 UTC 2014,0.12,31.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:25 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:33 UTC 2014,0.12,15.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:41 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:49 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:57 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:05 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:14 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:22 UTC 2014,0.12,83.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:38 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:46 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:02 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:10 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:18 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:26 UTC 2014,0.12,10.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:34 UTC 2014,0.12,42.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:39 UTC 2014,0.12,42.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:44 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:49 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:54 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:59 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:04 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:09 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:14 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:19 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:24 UTC 2014,0.12,18.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:29 UTC 2014,0.12,18.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:34 UTC 2014,0.12,276.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:39 UTC 2014,0.12,276.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:44 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:49 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:54 UTC 2014,0.12,319.0,1.0,EventProcessingServiceUnit_scaleOut,
