Time ,cost/client/h ,cpuUsage ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 15:08:41 UTC 2014,0.0091,41.5,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:08:49 UTC 2014,0.0091,38.75,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:08:57 UTC 2014,0.0057,38.75,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:05 UTC 2014,0.0141,41.65,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:13 UTC 2014,0.0035,38.5,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:21 UTC 2014,0.48,38.5,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:29 UTC 2014,0.48,38.5,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:37 UTC 2014,0.48,38.25,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:45 UTC 2014,0.048,32.05,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:09:53 UTC 2014,0.48,34.5,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:01 UTC 2014,0.16,38.4,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:09 UTC 2014,0.0094,35.8,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:17 UTC 2014,0.0094,35.8,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:25 UTC 2014,0.48,38.9,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:33 UTC 2014,0.048,38.9,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:41 UTC 2014,0.0023,37.45,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:50 UTC 2014,0.0023,37.45,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:10:58 UTC 2014,0.48,37.45,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:11:06 UTC 2014,0.48,38.6,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:11 UTC 2014,0.0035,41.8,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:16 UTC 2014,0.0035,41.8,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:21 UTC 2014,0.6,35.05,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:26 UTC 2014,0.6,35.05,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:31 UTC 2014,0.0162,35.2,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:36 UTC 2014,0.0162,35.2,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:41 UTC 2014,0.015,38.75,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:46 UTC 2014,0.015,38.75,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:51 UTC 2014,0.0025,39.85,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:11:56 UTC 2014,0.0025,39.85,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:01 UTC 2014,0.15,39.85,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:06 UTC 2014,0.15,39.85,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:11 UTC 2014,0.0088,43.2,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:16 UTC 2014,0.0088,43.2,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:21 UTC 2014,0.002,40.45,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:26 UTC 2014,0.002,40.45,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:31 UTC 2014,0.0025,38.3,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:36 UTC 2014,0.0025,38.3,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:41 UTC 2014,0.0086,41.55,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:46 UTC 2014,0.0086,41.55,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:51 UTC 2014,0.0025,44.6,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:12:56 UTC 2014,0.0025,44.6,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:01 UTC 2014,0.0053,47.6,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:06 UTC 2014,0.0053,47.6,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:11 UTC 2014,0.0049,37.65,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:16 UTC 2014,0.0049,37.65,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:21 UTC 2014,0.6,53.925,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:26 UTC 2014,0.6,53.925,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:31 UTC 2014,0.6,50.825,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:36 UTC 2014,0.6,50.825,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:41 UTC 2014,0.0035,50.825,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:46 UTC 2014,0.0035,50.825,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:51 UTC 2014,0.0105,45.1,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:13:56 UTC 2014,0.0105,45.1,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:01 UTC 2014,0.0047,46.65,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:06 UTC 2014,0.0047,46.65,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:12 UTC 2014,0.0068,46.65,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:17 UTC 2014,0.0068,46.65,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:22 UTC 2014,0.0035,45.65,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:27 UTC 2014,0.0035,45.65,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:14:32 UTC 2014,0.0029,43.3,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:37 UTC 2014,0.0029,43.3,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:42 UTC 2014,0.0017,46.0,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:47 UTC 2014,0.0017,46.0,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:52 UTC 2014,0.004,51.85,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:14:57 UTC 2014,0.004,51.85,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:02 UTC 2014,0.0055,51.85,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:07 UTC 2014,0.0055,51.85,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:12 UTC 2014,0.0074,47.8,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:17 UTC 2014,0.0074,47.8,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:22 UTC 2014,0.0094,47.8,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:27 UTC 2014,0.0094,47.8,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:32 UTC 2014,0.0098,49.55,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:37 UTC 2014,0.0098,49.55,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:42 UTC 2014,0.008,49.55,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:47 UTC 2014,0.008,49.55,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:52 UTC 2014,0.0353,45.5,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:15:57 UTC 2014,0.0353,45.5,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:02 UTC 2014,0.0207,46.45,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:07 UTC 2014,0.0207,46.45,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:12 UTC 2014,0.05,37.8,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:17 UTC 2014,0.05,37.8,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:22 UTC 2014,0.6,36.9,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:27 UTC 2014,0.6,36.9,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:32 UTC 2014,0.0037,40.2,5.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 15:16:37 UTC 2014,0.0037,40.2,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:16:45 UTC 2014,0.0017,41.7,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:16:53 UTC 2014,0.002,44.65,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:01 UTC 2014,0.0079,40.75,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:09 UTC 2014,0.0079,40.75,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:17 UTC 2014,0.6,36.95,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:25 UTC 2014,0.0231,39.85,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:33 UTC 2014,0.0028,45.95,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:41 UTC 2014,0.01,38.5,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:49 UTC 2014,0.01,41.65,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:17:57 UTC 2014,0.0214,41.65,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:05 UTC 2014,0.0064,46.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:13 UTC 2014,0.6,34.15,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:21 UTC 2014,0.6,30.5,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:29 UTC 2014,0.6,30.5,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:37 UTC 2014,0.0273,30.5,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:45 UTC 2014,0.0462,44.9,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:18:54 UTC 2014,0.6,41.85,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:01 UTC 2014,0.72,38.75,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:06 UTC 2014,0.72,38.75,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:11 UTC 2014,0.0021,38.4,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:16 UTC 2014,0.0021,38.4,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:21 UTC 2014,0.0021,38.4,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:26 UTC 2014,0.0021,38.4,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:31 UTC 2014,0.72,40.65,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:36 UTC 2014,0.72,40.65,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:41 UTC 2014,0.72,38.85,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:46 UTC 2014,0.72,38.85,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:51 UTC 2014,0.72,39.35,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:19:56 UTC 2014,0.72,39.35,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:01 UTC 2014,0.72,37.8,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:06 UTC 2014,0.72,37.8,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:11 UTC 2014,0.72,37.8,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:16 UTC 2014,0.72,37.8,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:21 UTC 2014,0.72,36.6,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:26 UTC 2014,0.72,36.6,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:31 UTC 2014,0.0032,39.6,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:36 UTC 2014,0.0032,39.6,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:41 UTC 2014,0.0032,50.475,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:46 UTC 2014,0.0032,50.475,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:51 UTC 2014,0.0068,50.475,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:20:56 UTC 2014,0.0068,50.475,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:01 UTC 2014,0.72,49.15,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:06 UTC 2014,0.72,49.15,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:11 UTC 2014,0.72,49.15,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:16 UTC 2014,0.72,49.15,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:21 UTC 2014,0.12,36.8,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:26 UTC 2014,0.12,36.8,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:31 UTC 2014,0.72,32.2,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:36 UTC 2014,0.72,32.2,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:41 UTC 2014,0.72,45.325,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:46 UTC 2014,0.72,45.325,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:51 UTC 2014,0.72,45.325,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:21:56 UTC 2014,0.72,45.325,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:01 UTC 2014,0.72,45.325,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:06 UTC 2014,0.72,45.325,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:11 UTC 2014,0.0248,49.075,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:16 UTC 2014,0.0248,49.075,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:22 UTC 2014,0.0037,49.075,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:27 UTC 2014,0.0037,49.075,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:32 UTC 2014,0.0055,47.075,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:37 UTC 2014,0.0055,47.075,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:42 UTC 2014,0.0055,47.075,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:47 UTC 2014,0.0055,47.075,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:52 UTC 2014,0.72,50.175,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:22:57 UTC 2014,0.72,50.175,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:02 UTC 2014,0.0026,47.45,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:07 UTC 2014,0.0026,47.45,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:12 UTC 2014,0.72,46.725,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:17 UTC 2014,0.72,46.725,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:22 UTC 2014,0.0025,50.75,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:27 UTC 2014,0.0025,50.75,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:32 UTC 2014,0.0112,50.75,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:37 UTC 2014,0.0112,50.75,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:42 UTC 2014,0.0114,46.7,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:47 UTC 2014,0.0114,46.7,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:52 UTC 2014,0.0136,46.7,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:23:57 UTC 2014,0.0136,46.7,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:05 UTC 2014,0.18,50.325,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:13 UTC 2014,0.0343,51.425,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:21 UTC 2014,0.12,54.825,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:29 UTC 2014,0.12,54.825,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:37 UTC 2014,0.72,51.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:45 UTC 2014,0.0073,39.3,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:24:53 UTC 2014,0.0073,39.3,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:01 UTC 2014,0.0087,45.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:09 UTC 2014,0.0087,45.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:17 UTC 2014,0.0062,45.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:25 UTC 2014,0.045,46.6,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:33 UTC 2014,0.0343,43.2,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:41 UTC 2014,0.0111,41.45,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:49 UTC 2014,0.0111,41.45,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:25:57 UTC 2014,0.0111,41.45,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:26:05 UTC 2014,0.024,31.35,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:26:13 UTC 2014,0.72,31.35,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:26:21 UTC 2014,0.0525,37.7,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:26 UTC 2014,0.0525,37.7,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:31 UTC 2014,0.84,37.7,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:36 UTC 2014,0.84,37.7,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:41 UTC 2014,0.84,44.45,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:47 UTC 2014,0.84,44.45,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:52 UTC 2014,0.84,44.45,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:26:57 UTC 2014,0.84,44.45,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:02 UTC 2014,0.0065,49.225,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:07 UTC 2014,0.0065,49.225,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:12 UTC 2014,0.84,45.45,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:17 UTC 2014,0.84,45.45,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:22 UTC 2014,0.84,44.625,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:27 UTC 2014,0.84,44.625,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:32 UTC 2014,0.0158,46.2,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:37 UTC 2014,0.0158,46.2,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:42 UTC 2014,0.0646,44.5,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:47 UTC 2014,0.0646,44.5,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:52 UTC 2014,0.0084,35.8,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:27:57 UTC 2014,0.0084,35.8,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:02 UTC 2014,0.84,35.8,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:07 UTC 2014,0.84,35.8,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:12 UTC 2014,0.84,42.55,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:17 UTC 2014,0.84,42.55,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:22 UTC 2014,0.84,40.65,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:27 UTC 2014,0.84,40.65,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:32 UTC 2014,0.056,40.45,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:37 UTC 2014,0.056,40.45,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:42 UTC 2014,0.84,33.175,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:47 UTC 2014,0.84,33.175,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:52 UTC 2014,0.84,30.175,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:28:57 UTC 2014,0.84,30.175,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:29:02 UTC 2014,0.84,37.375,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:29:07 UTC 2014,0.84,37.375,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:29:12 UTC 2014,0.0271,37.375,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:29:17 UTC 2014,0.0271,37.375,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:25 UTC 2014,0.84,40.3,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:33 UTC 2014,0.056,37.75,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:41 UTC 2014,0.84,39.8,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:49 UTC 2014,0.84,39.8,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:29:57 UTC 2014,0.84,39.7,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:05 UTC 2014,0.84,39.7,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:14 UTC 2014,0.84,39.3,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:22 UTC 2014,0.0101,43.8,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:30 UTC 2014,0.84,42.15,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:38 UTC 2014,0.84,42.15,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:46 UTC 2014,0.84,35.95,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:30:54 UTC 2014,0.84,36.85,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:02 UTC 2014,0.84,38.5,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:10 UTC 2014,0.84,38.5,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:18 UTC 2014,0.84,35.45,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:26 UTC 2014,0.084,40.975,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:31:34 UTC 2014,0.02,34.325,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:39 UTC 2014,0.02,34.325,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:44 UTC 2014,0.96,38.25,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:49 UTC 2014,0.96,38.25,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:54 UTC 2014,0.009,40.6,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:31:59 UTC 2014,0.009,40.6,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:04 UTC 2014,0.96,40.6,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:09 UTC 2014,0.96,40.6,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:14 UTC 2014,0.96,38.9,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:19 UTC 2014,0.96,38.9,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:24 UTC 2014,0.0533,45.675,8.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:32:29 UTC 2014,0.0533,45.675,8.0,EventProcessingServiceUnit_scaleOut,
