Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 14:39:36 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:41 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:46 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:51 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:56 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:01 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:06 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:11 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:16 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:21 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:26 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:31 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:36 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:41 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:40:46 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:40:53 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:41:00 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:41:07 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:41:14 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:41:21 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:41:28 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:41:35 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:41:43 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:41:50 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:41:57 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:42:04 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:42:11 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:42:18 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:42:25 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:42:32 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
