Time ,cost ,responseTime ,throughput ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 20:41:03 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:08 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:14 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:19 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:24 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:29 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:34 UTC 2014,0.48,3.0,25.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:39 UTC 2014,0.48,3.0,25.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:44 UTC 2014,0.48,6.3333,68.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:50 UTC 2014,0.48,6.3333,68.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:41:59 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:08 UTC 2014,0.48,7.3333,10.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:17 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:26 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:36 UTC 2014,0.48,2.6667,5.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:45 UTC 2014,0.48,8.0,72.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:54 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:03 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:13 UTC 2014,0.48,10.0,144.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:23 UTC 2014,0.48,10.6667,126.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:33 UTC 2014,0.48,10.6667,133.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:43 UTC 2014,0.48,8.6667,156.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:53 UTC 2014,0.48,14.0,107.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:44:03 UTC 2014,0.48,9.0,103.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:44:12 UTC 2014,0.6,7.0,148.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:19 UTC 2014,0.6,7.0,148.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:24 UTC 2014,0.6,8.0,118.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:29 UTC 2014,0.6,8.0,118.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:34 UTC 2014,0.6,7.3333,126.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:39 UTC 2014,0.6,7.3333,126.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:44 UTC 2014,0.6,5.25,125.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:49 UTC 2014,0.6,5.25,125.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:55 UTC 2014,0.6,2.0,44.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:00 UTC 2014,0.6,1.5,3.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:05 UTC 2014,0.6,1.5,3.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:10 UTC 2014,0.6,-0.25,-1.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:16 UTC 2014,0.6,-0.25,-1.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:22 UTC 2014,0.6,12.25,116.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:27 UTC 2014,0.6,12.25,116.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:32 UTC 2014,0.6,10.75,135.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:38 UTC 2014,0.6,10.75,135.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:43 UTC 2014,0.6,8.75,150.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:48 UTC 2014,0.6,8.75,150.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:53 UTC 2014,0.6,7.75,129.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:59 UTC 2014,0.6,7.75,129.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:04 UTC 2014,0.6,8.5,157.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:09 UTC 2014,0.6,8.5,157.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:14 UTC 2014,0.6,9.75,140.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:19 UTC 2014,0.6,9.75,140.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:24 UTC 2014,0.6,8.75,156.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:29 UTC 2014,0.6,8.75,156.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:35 UTC 2014,0.6,8.5,179.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:40 UTC 2014,0.6,7.25,164.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:46 UTC 2014,0.6,7.25,164.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:52 UTC 2014,0.6,8.5,175.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:57 UTC 2014,0.6,8.5,175.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:47:02 UTC 2014,0.6,6.25,48.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:12 UTC 2014,0.6,8.25,155.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:21 UTC 2014,0.6,9.0,150.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:31 UTC 2014,0.6,9.0,139.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:40 UTC 2014,0.6,8.0,172.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:50 UTC 2014,0.6,8.0,168.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:00 UTC 2014,0.6,8.25,206.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:10 UTC 2014,0.6,8.25,178.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:19 UTC 2014,0.6,2.25,30.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:28 UTC 2014,0.6,2.25,36.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:37 UTC 2014,0.6,3.75,36.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:46 UTC 2014,0.6,2.0,25.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:56 UTC 2014,0.6,2.25,40.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:05 UTC 2014,0.6,8.25,157.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:14 UTC 2014,0.6,2.25,41.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:23 UTC 2014,0.6,2.25,28.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:29 UTC 2014,0.6,2.25,28.0,5.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:34 UTC 2014,0.72,5.5,65.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:39 UTC 2014,0.72,5.5,65.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:44 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:49 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:54 UTC 2014,0.72,5.0,13.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:59 UTC 2014,0.72,-0.2,-1.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:05 UTC 2014,0.72,-0.2,-1.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:10 UTC 2014,0.72,-0.2,-1.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:16 UTC 2014,0.72,-0.2,-1.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:21 UTC 2014,0.72,-0.2,-1.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:27 UTC 2014,0.72,-0.2,-1.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:32 UTC 2014,0.72,6.0,3.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:37 UTC 2014,0.72,6.0,3.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:43 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:48 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:53 UTC 2014,0.72,3.4,15.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:59 UTC 2014,0.72,3.4,15.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:04 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:09 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:14 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:20 UTC 2014,0.72,0.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:25 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:34 UTC 2014,0.72,3.6,33.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:43 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:53 UTC 2014,0.72,6.4,36.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:02 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:13 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:22 UTC 2014,0.72,1.6,11.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:32 UTC 2014,0.72,2.8,1.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:42 UTC 2014,0.72,7.0,97.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:51 UTC 2014,0.72,1.8,7.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:01 UTC 2014,0.72,7.4,82.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:10 UTC 2014,0.72,8.4,135.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:20 UTC 2014,0.72,9.0,136.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:30 UTC 2014,0.72,9.0,136.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:39 UTC 2014,0.72,8.8,123.0,6.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:48 UTC 2014,0.72,9.2,145.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:53:53 UTC 2014,0.72,10.4,100.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:53:59 UTC 2014,0.72,10.4,100.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:04 UTC 2014,0.72,9.2,127.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:09 UTC 2014,0.72,9.2,127.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:15 UTC 2014,0.72,7.6,139.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:20 UTC 2014,0.72,8.6,138.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:26 UTC 2014,0.72,8.6,138.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:31 UTC 2014,0.72,7.8,131.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:36 UTC 2014,0.72,7.8,131.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:42 UTC 2014,0.72,10.8,167.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:47 UTC 2014,0.72,10.8,167.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:52 UTC 2014,0.72,8.2,182.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:58 UTC 2014,0.72,8.2,182.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:03 UTC 2014,0.72,10.4,180.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:09 UTC 2014,0.72,10.4,180.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:14 UTC 2014,0.72,8.8,189.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:19 UTC 2014,0.72,8.8,189.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:24 UTC 2014,0.72,8.6,162.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:29 UTC 2014,0.72,8.6,162.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:34 UTC 2014,0.72,8.2,160.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:39 UTC 2014,0.72,8.2,160.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:45 UTC 2014,0.72,9.4,158.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:50 UTC 2014,0.72,46.8,83.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:56 UTC 2014,0.72,46.8,83.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:01 UTC 2014,0.72,8.6,191.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:07 UTC 2014,0.72,8.6,191.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:12 UTC 2014,0.72,8.6,181.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:18 UTC 2014,0.72,8.6,181.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:23 UTC 2014,0.72,8.4,184.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:28 UTC 2014,0.72,8.4,184.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:33 UTC 2014,0.72,8.8,168.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:39 UTC 2014,0.72,8.8,168.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:44 UTC 2014,0.72,10.0,202.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:49 UTC 2014,0.72,10.0,202.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:54 UTC 2014,0.72,8.6,189.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:59 UTC 2014,0.72,8.6,189.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:04 UTC 2014,0.72,8.0,190.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:09 UTC 2014,0.72,8.0,190.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:15 UTC 2014,0.72,8.2,189.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:20 UTC 2014,0.72,6.2,143.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:26 UTC 2014,0.72,6.2,143.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:31 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:37 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:42 UTC 2014,0.72,7.2,90.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:48 UTC 2014,0.72,7.2,90.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:53 UTC 2014,0.72,1.6,27.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:58 UTC 2014,0.72,1.6,27.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:03 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:09 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:14 UTC 2014,0.72,6.8,18.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:19 UTC 2014,0.72,6.8,18.0,6.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:24 UTC 2014,0.72,6.4,45.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:33 UTC 2014,0.72,1.6,19.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:43 UTC 2014,0.72,1.4,2.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:52 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:03 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:13 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:23 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:32 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:42 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:52 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:01 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:11 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:21 UTC 2014,0.72,9.8,56.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:30 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:40 UTC 2014,0.72,1.6,20.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:49 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:58 UTC 2014,0.72,0.0,126.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:08 UTC 2014,0.72,4.4,126.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:17 UTC 2014,0.72,7.6,153.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:26 UTC 2014,0.72,8.2,179.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:35 UTC 2014,0.72,8.4,166.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:45 UTC 2014,0.72,9.4,152.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:54 UTC 2014,0.72,6.0,132.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:03 UTC 2014,0.72,7.0,145.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:12 UTC 2014,0.72,7.0,163.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:22 UTC 2014,0.72,6.8,153.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:32 UTC 2014,0.72,7.2,162.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:41 UTC 2014,0.72,7.0,163.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:51 UTC 2014,0.72,7.0,167.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:03:01 UTC 2014,0.72,7.0,170.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:09 UTC 2014,0.72,7.0,170.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:15 UTC 2014,0.72,6.0,161.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:20 UTC 2014,0.72,7.4,132.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:26 UTC 2014,0.72,7.4,132.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:31 UTC 2014,0.72,8.4,134.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:37 UTC 2014,0.72,8.4,134.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:42 UTC 2014,0.72,7.0,123.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:48 UTC 2014,0.72,7.0,123.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:53 UTC 2014,0.72,6.8,122.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:59 UTC 2014,0.72,6.8,122.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:04 UTC 2014,0.72,6.8,128.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:09 UTC 2014,0.72,6.8,128.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:14 UTC 2014,0.72,8.2,140.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:19 UTC 2014,0.72,8.2,140.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:25 UTC 2014,0.72,6.4,141.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:30 UTC 2014,0.72,6.4,141.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:35 UTC 2014,0.72,5.8,141.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:40 UTC 2014,0.72,6.4,122.0,6.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:46 UTC 2014,0.72,6.4,122.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:04:55 UTC 2014,0.72,7.0,146.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:04 UTC 2014,0.72,8.6,180.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:13 UTC 2014,0.72,7.0,214.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:23 UTC 2014,0.72,7.2,219.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:32 UTC 2014,0.72,2.8,18.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:42 UTC 2014,0.72,3.4,47.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:52 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:01 UTC 2014,0.72,10.2,5.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:12 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:21 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:31 UTC 2014,0.72,2.0,18.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:41 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:51 UTC 2014,0.72,2.4,16.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:00 UTC 2014,0.72,0.0,0.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:10 UTC 2014,0.72,0.8,1.0,6.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
