Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 16:21:30 UTC 2014,35.8667,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:39 UTC 2014,35.8667,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:48 UTC 2014,35.25,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:57 UTC 2014,38.1833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:04 UTC 2014,38.1833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:09 UTC 2014,38.1833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:14 UTC 2014,32.6167,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:19 UTC 2014,32.6167,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:24 UTC 2014,41.15,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:29 UTC 2014,41.15,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:34 UTC 2014,36.4833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:39 UTC 2014,36.4833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:44 UTC 2014,36.4833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:49 UTC 2014,36.4833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:22:55 UTC 2014,34.1667,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:00 UTC 2014,34.1667,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:05 UTC 2014,39.2833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:10 UTC 2014,39.2833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:15 UTC 2014,32.55,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:20 UTC 2014,32.55,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:25 UTC 2014,32.55,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:30 UTC 2014,32.55,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:35 UTC 2014,39.3,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:40 UTC 2014,39.3,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:45 UTC 2014,36.7333,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:50 UTC 2014,36.7333,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:23:55 UTC 2014,41.1333,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:00 UTC 2014,41.1333,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:05 UTC 2014,37.95,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:10 UTC 2014,37.95,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:15 UTC 2014,38.1333,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:20 UTC 2014,38.1333,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 16:24:27 UTC 2014,33.1833,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,
