Time ,cost/client/h ,cpuUsage ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 20:44:01 UTC 2014,0.0048,48.9,8.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:44:10 UTC 2014,0.0051,54.975,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:17 UTC 2014,0.0051,54.975,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:22 UTC 2014,0.0415,50.875,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:28 UTC 2014,0.0415,50.875,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:33 UTC 2014,0.0043,48.225,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:38 UTC 2014,0.0043,48.225,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:43 UTC 2014,0.005,44.15,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:49 UTC 2014,0.005,44.15,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:54 UTC 2014,0.0055,44.9,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:59 UTC 2014,0.0055,44.9,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:04 UTC 2014,1.08,43.95,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:09 UTC 2014,1.08,43.95,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:14 UTC 2014,1.08,42.55,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:19 UTC 2014,1.08,42.55,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:24 UTC 2014,1.08,42.625,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:29 UTC 2014,1.08,42.625,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:35 UTC 2014,0.0047,44.475,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:40 UTC 2014,0.0063,44.625,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:46 UTC 2014,0.0063,44.625,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:51 UTC 2014,0.0051,45.775,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:57 UTC 2014,0.0051,45.775,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:02 UTC 2014,0.0045,52.675,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:08 UTC 2014,0.0045,52.675,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:13 UTC 2014,0.0035,46.375,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:18 UTC 2014,0.0035,46.375,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:23 UTC 2014,0.0039,46.575,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:28 UTC 2014,0.0039,46.575,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:34 UTC 2014,0.0142,46.575,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:39 UTC 2014,0.0142,46.575,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:44 UTC 2014,0.0064,48.2,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:49 UTC 2014,0.0064,48.2,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:54 UTC 2014,0.0044,49.975,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:59 UTC 2014,0.0044,47.575,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:07 UTC 2014,0.0043,47.575,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:15 UTC 2014,0.0042,46.775,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:24 UTC 2014,0.0028,46.775,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:32 UTC 2014,0.0037,48.575,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:42 UTC 2014,0.0057,51.075,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:50 UTC 2014,0.0771,51.95,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:59 UTC 2014,0.0771,48.15,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:07 UTC 2014,0.0109,48.15,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:15 UTC 2014,0.0064,51.45,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:23 UTC 2014,0.0044,48.575,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:32 UTC 2014,0.013,47.475,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:40 UTC 2014,0.216,42.175,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:49 UTC 2014,0.216,42.175,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:57 UTC 2014,1.08,39.4,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:05 UTC 2014,1.08,39.525,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:14 UTC 2014,0.0111,42.375,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:22 UTC 2014,0.0081,45.875,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:29 UTC 2014,0.0081,45.875,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:35 UTC 2014,1.2,42.5,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:40 UTC 2014,0.0077,36.175,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:45 UTC 2014,0.0077,36.175,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:51 UTC 2014,1.2,33.75,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:56 UTC 2014,1.2,33.75,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:02 UTC 2014,0.0667,37.9,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:07 UTC 2014,0.0667,37.9,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:12 UTC 2014,0.24,42.2,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:18 UTC 2014,0.24,42.2,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:23 UTC 2014,1.2,39.05,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:29 UTC 2014,1.2,39.05,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:34 UTC 2014,1.2,39.05,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:39 UTC 2014,1.2,39.05,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:45 UTC 2014,0.0135,39.05,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:50 UTC 2014,1.2,35.65,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:56 UTC 2014,1.2,35.65,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:01 UTC 2014,1.2,37.475,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:07 UTC 2014,1.2,37.475,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:12 UTC 2014,1.2,41.9,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:18 UTC 2014,1.2,41.9,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:23 UTC 2014,1.2,32.65,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:31 UTC 2014,1.2,32.65,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:40 UTC 2014,1.2,40.775,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:49 UTC 2014,1.2,44.725,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:57 UTC 2014,1.2,44.725,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:05 UTC 2014,0.0188,44.6,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:13 UTC 2014,0.0112,38.075,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:22 UTC 2014,0.0667,42.875,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:30 UTC 2014,0.0062,43.675,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:39 UTC 2014,0.0062,34.775,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:47 UTC 2014,0.0068,34.775,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:56 UTC 2014,1.2,34.775,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:04 UTC 2014,0.048,43.3,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:12 UTC 2014,0.0044,52.65,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:20 UTC 2014,0.0045,54.575,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:29 UTC 2014,0.0045,54.575,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:37 UTC 2014,0.004,50.675,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:46 UTC 2014,0.0035,49.125,10.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:53:51 UTC 2014,0.0033,53.75,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:53:58 UTC 2014,0.0033,53.75,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:03 UTC 2014,0.0037,51.35,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:09 UTC 2014,0.0037,51.35,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:14 UTC 2014,0.0037,46.3833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:19 UTC 2014,0.0037,46.3833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:24 UTC 2014,0.0047,47.25,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:29 UTC 2014,0.0047,47.25,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:35 UTC 2014,0.005,41.55,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:40 UTC 2014,0.0043,47.35,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:46 UTC 2014,0.0043,47.35,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:51 UTC 2014,0.0042,44.9833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:57 UTC 2014,0.0042,44.9833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:02 UTC 2014,0.0035,49.0167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:08 UTC 2014,0.0035,49.0167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:13 UTC 2014,0.0042,48.9833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:18 UTC 2014,0.0042,48.9833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:23 UTC 2014,0.005,44.9833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:29 UTC 2014,0.005,44.9833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:34 UTC 2014,0.0075,44.9333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:39 UTC 2014,0.0075,44.9333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:44 UTC 2014,0.0228,49.1333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:49 UTC 2014,0.0228,49.1333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:55 UTC 2014,0.0167,48.3167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:00 UTC 2014,0.0079,43.0667,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:05 UTC 2014,0.0079,43.0667,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:10 UTC 2014,0.0107,43.0667,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:16 UTC 2014,0.0107,43.0667,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:21 UTC 2014,0.0314,45.4,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:27 UTC 2014,0.0314,45.4,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:32 UTC 2014,0.0163,43.5333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:38 UTC 2014,0.0163,43.5333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:43 UTC 2014,0.0137,43.45,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:49 UTC 2014,0.0137,43.45,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:54 UTC 2014,0.0047,41.2833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:59 UTC 2014,0.0047,41.2833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:04 UTC 2014,0.0053,41.9,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:09 UTC 2014,0.0053,41.9,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:14 UTC 2014,0.008,43.8333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:19 UTC 2014,0.008,43.8333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:24 UTC 2014,0.012,39.85,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:30 UTC 2014,0.0043,38.65,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:35 UTC 2014,0.0043,38.65,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:41 UTC 2014,1.32,37.3833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:46 UTC 2014,1.32,37.3833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:52 UTC 2014,0.0264,41.6833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:57 UTC 2014,0.0264,41.6833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:02 UTC 2014,1.32,40.3833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:08 UTC 2014,1.32,40.3833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:13 UTC 2014,1.32,37.85,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:19 UTC 2014,1.32,37.85,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:24 UTC 2014,1.32,38.5167,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:32 UTC 2014,0.033,41.1,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:40 UTC 2014,1.32,34.35,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:49 UTC 2014,1.32,34.35,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:57 UTC 2014,1.32,34.35,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:06 UTC 2014,1.32,38.7333,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:14 UTC 2014,1.32,43.3,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:22 UTC 2014,1.32,44.85,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:30 UTC 2014,1.32,40.1,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:39 UTC 2014,1.32,37.2,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:48 UTC 2014,1.32,37.2,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:56 UTC 2014,1.32,31.45,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:04 UTC 2014,1.32,41.325,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:13 UTC 2014,1.32,55.65,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:21 UTC 2014,1.32,54.8,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:30 UTC 2014,1.32,40.1,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:38 UTC 2014,1.32,40.1,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:46 UTC 2014,1.32,36.075,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:55 UTC 2014,1.32,33.425,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:03 UTC 2014,1.32,35.075,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:11 UTC 2014,1.32,35.075,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:20 UTC 2014,1.32,35.075,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:28 UTC 2014,0.0049,44.175,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:36 UTC 2014,0.0046,42.9,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:45 UTC 2014,0.0056,40.85,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:53 UTC 2014,0.0056,43.625,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:01 UTC 2014,0.0065,44.0,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:10 UTC 2014,0.0094,43.5,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:19 UTC 2014,0.0094,44.55,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:27 UTC 2014,0.0102,44.55,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:35 UTC 2014,0.0101,43.925,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:43 UTC 2014,0.0119,43.05,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:52 UTC 2014,0.0102,43.05,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:03:02 UTC 2014,0.0111,42.45,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:10 UTC 2014,0.0072,40.025,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:16 UTC 2014,0.0072,40.025,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:22 UTC 2014,0.0061,49.725,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:27 UTC 2014,0.0061,49.725,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:32 UTC 2014,0.0033,43.2,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:38 UTC 2014,0.0033,43.2,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:43 UTC 2014,0.0032,42.2,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:49 UTC 2014,0.0032,42.2,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:54 UTC 2014,0.0034,45.5,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:59 UTC 2014,0.0034,45.5,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:04 UTC 2014,0.0036,40.175,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:09 UTC 2014,0.0036,40.175,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:15 UTC 2014,0.0033,43.975,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:20 UTC 2014,0.0041,43.95,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:26 UTC 2014,0.0041,43.95,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:31 UTC 2014,0.0035,41.75,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:37 UTC 2014,0.0035,41.75,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:42 UTC 2014,0.0047,44.7,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:48 UTC 2014,0.0047,44.7,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:04:56 UTC 2014,0.0053,40.975,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:04 UTC 2014,0.0055,43.9,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:12 UTC 2014,0.0074,45.825,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:22 UTC 2014,0.0082,42.925,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:30 UTC 2014,0.0122,42.15,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:38 UTC 2014,0.0122,42.15,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:47 UTC 2014,1.2,38.1,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:55 UTC 2014,1.2,38.1,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:03 UTC 2014,1.2,40.575,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:12 UTC 2014,0.0222,53.375,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:21 UTC 2014,0.0041,46.375,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:30 UTC 2014,0.0041,33.1,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:38 UTC 2014,0.0706,33.1,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:46 UTC 2014,1.2,33.1,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:55 UTC 2014,1.2,35.1,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:03 UTC 2014,1.2,31.05,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:11 UTC 2014,1.2,33.75,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:20 UTC 2014,1.2,33.75,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:29 UTC 2014,1.2,33.75,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:37 UTC 2014,1.2,33.75,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:45 UTC 2014,1.2,33.75,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:53 UTC 2014,1.2,33.75,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:01 UTC 2014,1.2,33.8,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:10 UTC 2014,1.2,38.95,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:19 UTC 2014,1.2,38.95,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:27 UTC 2014,1.2,32.5,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:35 UTC 2014,1.2,32.5,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:43 UTC 2014,0.015,36.55,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:52 UTC 2014,1.2,34.65,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:09:00 UTC 2014,1.2,32.25,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:09:09 UTC 2014,1.2,32.25,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:15 UTC 2014,1.08,32.25,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:20 UTC 2014,1.08,32.25,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:25 UTC 2014,0.0063,37.95,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:30 UTC 2014,0.0035,37.35,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:36 UTC 2014,0.0035,37.35,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:41 UTC 2014,0.0034,44.6,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:47 UTC 2014,0.0034,44.6,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:52 UTC 2014,0.0032,41.4,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:58 UTC 2014,0.0032,41.4,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:10:03 UTC 2014,0.0029,35.9,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:10:08 UTC 2014,0.0029,35.9,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:10:13 UTC 2014,0.0041,39.4,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
