Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 20:43:52 UTC 2014,0.12,98.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:44:00 UTC 2014,0.12,202.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:44:10 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:15 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:20 UTC 2014,0.12,26.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:26 UTC 2014,0.12,26.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:31 UTC 2014,0.12,253.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:37 UTC 2014,0.12,253.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:42 UTC 2014,0.12,215.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:48 UTC 2014,0.12,215.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:53 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:58 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:03 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:09 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:14 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:24 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:29 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:35 UTC 2014,0.12,229.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:40 UTC 2014,0.12,172.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:45 UTC 2014,0.12,172.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:50 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:56 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:01 UTC 2014,0.12,241.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:07 UTC 2014,0.12,241.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:12 UTC 2014,0.12,313.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:18 UTC 2014,0.12,313.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:23 UTC 2014,0.12,280.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:28 UTC 2014,0.12,280.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:33 UTC 2014,0.12,76.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:38 UTC 2014,0.12,76.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:44 UTC 2014,0.12,169.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:49 UTC 2014,0.12,169.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:54 UTC 2014,0.12,243.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:59 UTC 2014,0.12,249.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:07 UTC 2014,0.12,249.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:15 UTC 2014,0.12,256.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:23 UTC 2014,0.12,389.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:32 UTC 2014,0.12,293.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:40 UTC 2014,0.12,188.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:49 UTC 2014,0.12,14.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:57 UTC 2014,0.12,14.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:05 UTC 2014,0.12,99.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:13 UTC 2014,0.12,170.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:22 UTC 2014,0.12,247.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:30 UTC 2014,0.12,83.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:39 UTC 2014,0.12,83.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:47 UTC 2014,0.12,5.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:55 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:03 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:12 UTC 2014,0.12,97.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:20 UTC 2014,0.12,134.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:29 UTC 2014,0.12,134.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:34 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:39 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:45 UTC 2014,0.12,155.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:50 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:55 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:00 UTC 2014,0.12,18.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:06 UTC 2014,0.12,18.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:12 UTC 2014,0.12,5.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:17 UTC 2014,0.12,5.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:23 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:28 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:33 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:39 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:45 UTC 2014,0.12,89.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:50 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:55 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:00 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:06 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:11 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:17 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:22 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:31 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:39 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:47 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:56 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:04 UTC 2014,0.12,64.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:12 UTC 2014,0.12,107.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:20 UTC 2014,0.12,18.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:29 UTC 2014,0.12,192.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:38 UTC 2014,0.12,192.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:46 UTC 2014,0.12,177.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:54 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:02 UTC 2014,0.12,25.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:11 UTC 2014,0.12,271.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:19 UTC 2014,0.12,265.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:28 UTC 2014,0.12,265.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:36 UTC 2014,0.12,300.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:44 UTC 2014,0.12,339.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:53:50 UTC 2014,0.12,404.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:53:56 UTC 2014,0.12,404.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:02 UTC 2014,0.12,360.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:08 UTC 2014,0.12,360.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:13 UTC 2014,0.12,352.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:18 UTC 2014,0.12,352.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:23 UTC 2014,0.12,280.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:29 UTC 2014,0.12,280.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:34 UTC 2014,0.12,264.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:39 UTC 2014,0.12,264.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:44 UTC 2014,0.12,309.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:49 UTC 2014,0.12,309.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:54 UTC 2014,0.12,318.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:00 UTC 2014,0.12,318.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:05 UTC 2014,0.12,379.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:10 UTC 2014,0.12,314.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:16 UTC 2014,0.12,314.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:21 UTC 2014,0.12,262.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:27 UTC 2014,0.12,262.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:32 UTC 2014,0.12,176.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:38 UTC 2014,0.12,176.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:43 UTC 2014,0.12,58.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:49 UTC 2014,0.12,58.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:54 UTC 2014,0.12,79.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:59 UTC 2014,0.12,79.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:04 UTC 2014,0.12,167.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:09 UTC 2014,0.12,167.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:14 UTC 2014,0.12,123.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:19 UTC 2014,0.12,123.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:25 UTC 2014,0.12,42.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:30 UTC 2014,0.12,81.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:36 UTC 2014,0.12,81.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:41 UTC 2014,0.12,96.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:47 UTC 2014,0.12,96.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:52 UTC 2014,0.12,280.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:58 UTC 2014,0.12,280.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:03 UTC 2014,0.12,248.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:08 UTC 2014,0.12,248.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:13 UTC 2014,0.12,165.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:19 UTC 2014,0.12,165.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:24 UTC 2014,0.12,110.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:29 UTC 2014,0.12,110.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:34 UTC 2014,0.12,307.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:39 UTC 2014,0.12,307.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:45 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:50 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:55 UTC 2014,0.12,50.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:00 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:06 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:11 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:17 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:22 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:28 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:36 UTC 2014,0.12,40.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:44 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:01 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:10 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:26 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:34 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:43 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:01 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:10 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:26 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:35 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:43 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:51 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:00 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:08 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:16 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:25 UTC 2014,0.12,268.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:33 UTC 2014,0.12,290.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:41 UTC 2014,0.12,237.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:50 UTC 2014,0.12,236.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:58 UTC 2014,0.12,236.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:06 UTC 2014,0.12,203.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:15 UTC 2014,0.12,141.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:23 UTC 2014,0.12,130.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:31 UTC 2014,0.12,131.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:41 UTC 2014,0.12,111.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:50 UTC 2014,0.12,130.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:03:01 UTC 2014,0.12,119.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:09 UTC 2014,0.12,119.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:14 UTC 2014,0.12,167.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:19 UTC 2014,0.12,167.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:25 UTC 2014,0.12,197.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:30 UTC 2014,0.12,364.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:36 UTC 2014,0.12,364.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:41 UTC 2014,0.12,380.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:47 UTC 2014,0.12,380.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:52 UTC 2014,0.12,349.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:58 UTC 2014,0.12,349.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:03 UTC 2014,0.12,338.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:08 UTC 2014,0.12,338.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:13 UTC 2014,0.12,369.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:18 UTC 2014,0.12,369.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:23 UTC 2014,0.12,295.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:29 UTC 2014,0.12,295.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:34 UTC 2014,0.12,339.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:39 UTC 2014,0.12,339.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:44 UTC 2014,0.12,257.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:04:52 UTC 2014,0.12,225.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:01 UTC 2014,0.12,220.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:09 UTC 2014,0.12,220.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:18 UTC 2014,0.12,163.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:26 UTC 2014,0.12,146.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:34 UTC 2014,0.12,98.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:42 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:05:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:01 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:10 UTC 2014,0.12,54.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:18 UTC 2014,0.12,54.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:26 UTC 2014,0.12,295.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:35 UTC 2014,0.12,17.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:43 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:06:51 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:02 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:10 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:19 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:27 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:35 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:43 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:07:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:00 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:09 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:17 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:25 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:33 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:42 UTC 2014,0.12,80.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:50 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:08:59 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:09:07 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:12 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:23 UTC 2014,0.12,172.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:28 UTC 2014,0.12,172.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:33 UTC 2014,0.12,309.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:39 UTC 2014,0.12,309.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:44 UTC 2014,0.12,317.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:49 UTC 2014,0.12,317.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:54 UTC 2014,0.12,341.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:09:59 UTC 2014,0.12,341.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:10:05 UTC 2014,0.12,368.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:10:10 UTC 2014,0.12,261.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:18 UTC 2014,0.12,261.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:26 UTC 2014,0.12,231.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
