Time ,cost ,responseTime ,throughput ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 10:02:27 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:02:36 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:02:45 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:02:50 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:02:55 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:00 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:05 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:10 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:15 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:20 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:26 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:32 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:37 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:42 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:47 UTC 2014,0.24,6.0,188.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:52 UTC 2014,0.24,6.0,188.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:03:57 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:02 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:07 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:12 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:17 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:22 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:27 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:33 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:38 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:43 UTC 2014,0.24,0.0,0.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:48 UTC 2014,0.24,6.5,144.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:53 UTC 2014,0.24,6.5,144.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:04:58 UTC 2014,0.24,6.5,144.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:03 UTC 2014,0.24,6.5,144.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:08 UTC 2014,0.24,6.5,144.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:13 UTC 2014,0.24,6.0,124.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:19 UTC 2014,0.24,6.0,124.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:24 UTC 2014,0.24,6.0,124.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:29 UTC 2014,0.24,6.0,124.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:34 UTC 2014,0.24,6.0,82.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:39 UTC 2014,0.24,6.0,82.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:44 UTC 2014,0.24,5.5,172.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:49 UTC 2014,0.24,5.5,172.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:54 UTC 2014,0.24,5.5,172.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:59 UTC 2014,0.24,5.5,172.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:04 UTC 2014,0.24,6.0,274.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:09 UTC 2014,0.24,6.0,274.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:14 UTC 2014,0.24,6.0,274.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:19 UTC 2014,0.24,6.0,96.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:25 UTC 2014,0.24,6.0,96.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:30 UTC 2014,0.24,6.0,96.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:35 UTC 2014,0.24,6.0,221.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:40 UTC 2014,0.24,6.0,221.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:45 UTC 2014,0.24,6.0,221.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:50 UTC 2014,0.24,6.0,221.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:55 UTC 2014,0.24,6.5,129.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:00 UTC 2014,0.24,6.5,129.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:05 UTC 2014,0.24,5.5,220.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:10 UTC 2014,0.24,5.5,220.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:15 UTC 2014,0.24,5.5,220.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:20 UTC 2014,0.24,9.5,241.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:26 UTC 2014,0.24,9.5,241.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:31 UTC 2014,0.24,9.5,241.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:36 UTC 2014,0.24,9.5,241.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:41 UTC 2014,0.24,6.5,79.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:46 UTC 2014,0.24,6.5,79.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:51 UTC 2014,0.24,6.5,79.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:56 UTC 2014,0.24,5.5,106.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:01 UTC 2014,0.24,5.5,106.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:07 UTC 2014,0.24,5.5,106.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:12 UTC 2014,0.24,5.5,167.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:17 UTC 2014,0.24,5.5,169.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:22 UTC 2014,0.24,3.0,155.0,2.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:27 UTC 2014,0.24,3.0,155.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:36 UTC 2014,0.24,5.5,214.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:45 UTC 2014,0.24,5.5,214.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:55 UTC 2014,0.24,6.5,62.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:04 UTC 2014,0.24,2.5,62.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:13 UTC 2014,0.24,1.5,198.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:22 UTC 2014,0.24,1.5,212.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:31 UTC 2014,0.24,1.5,156.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:41 UTC 2014,0.24,1.5,156.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:50 UTC 2014,0.24,1.0,136.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:59 UTC 2014,0.24,1.0,136.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:08 UTC 2014,0.24,1.5,181.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:18 UTC 2014,0.24,4.0,203.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:27 UTC 2014,0.24,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:36 UTC 2014,0.24,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:45 UTC 2014,0.24,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:54 UTC 2014,0.24,4.0,11.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:11:03 UTC 2014,0.24,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:11:12 UTC 2014,0.24,0.0,0.0,2.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:19 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:24 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:29 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:34 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:39 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:44 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:49 UTC 2014,0.12,3.0,42.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:54 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:00 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:05 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:10 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:15 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:20 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:25 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:30 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:35 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:40 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:45 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:50 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:55 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:00 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:05 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:11 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:16 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:21 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:26 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:31 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:36 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:41 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:46 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:51 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:57 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:02 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:07 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:12 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:17 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:22 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:27 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:32 UTC 2014,0.12,0.0,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:37 UTC 2014,0.12,4.0,125.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:14:46 UTC 2014,0.12,4.0,125.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:14:55 UTC 2014,0.12,4.0,232.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:05 UTC 2014,0.12,4.0,232.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:14 UTC 2014,0.12,5.0,128.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:23 UTC 2014,0.12,5.0,128.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:32 UTC 2014,0.12,5.0,128.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:41 UTC 2014,0.24,4.0,217.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:15:46 UTC 2014,0.24,4.0,217.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:15:51 UTC 2014,0.24,4.0,217.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:15:56 UTC 2014,0.24,5.0,84.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:01 UTC 2014,0.24,5.0,84.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:06 UTC 2014,0.24,5.0,84.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:11 UTC 2014,0.24,5.0,84.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:17 UTC 2014,0.24,1.5,139.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:22 UTC 2014,0.24,0.0,0.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:27 UTC 2014,0.24,0.0,0.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:32 UTC 2014,0.24,0.0,0.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:37 UTC 2014,0.24,7.0,158.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:42 UTC 2014,0.24,7.0,158.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:47 UTC 2014,0.24,7.0,158.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:52 UTC 2014,0.24,7.0,158.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:57 UTC 2014,0.24,6.5,184.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:02 UTC 2014,0.24,6.5,184.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:07 UTC 2014,0.24,6.5,184.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:12 UTC 2014,0.24,6.0,146.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:17 UTC 2014,0.24,6.0,146.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:22 UTC 2014,0.24,6.0,143.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:28 UTC 2014,0.24,6.5,150.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:33 UTC 2014,0.24,6.5,150.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:38 UTC 2014,0.24,6.5,150.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:43 UTC 2014,0.24,6.0,184.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:48 UTC 2014,0.24,6.0,184.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:53 UTC 2014,0.24,6.0,184.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:59 UTC 2014,0.24,5.5,99.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:04 UTC 2014,0.24,5.5,99.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:09 UTC 2014,0.24,5.5,75.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:14 UTC 2014,0.24,5.5,75.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:19 UTC 2014,0.24,5.5,75.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:25 UTC 2014,0.24,5.5,75.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:30 UTC 2014,0.24,5.5,75.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:35 UTC 2014,0.24,5.5,75.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:40 UTC 2014,0.24,6.0,85.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:45 UTC 2014,0.24,6.0,85.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:50 UTC 2014,0.24,6.0,85.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:55 UTC 2014,0.24,5.5,116.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:05 UTC 2014,0.24,5.5,116.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:14 UTC 2014,0.24,5.5,116.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:23 UTC 2014,0.24,5.0,278.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:32 UTC 2014,0.24,5.0,278.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:41 UTC 2014,0.24,5.5,102.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:50 UTC 2014,0.24,5.0,217.0,2.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:59 UTC 2014,0.24,5.0,161.0,2.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:07 UTC 2014,0.36,5.0,161.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:12 UTC 2014,0.36,5.0,161.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:17 UTC 2014,0.36,5.0,222.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:22 UTC 2014,0.36,4.5,44.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:27 UTC 2014,0.36,4.5,44.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:32 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:38 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:43 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:48 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:53 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:58 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:03 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:08 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:13 UTC 2014,0.36,9.0,164.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:19 UTC 2014,0.36,9.0,164.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:24 UTC 2014,0.36,3.3333,62.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:29 UTC 2014,0.36,3.3333,62.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:34 UTC 2014,0.36,3.3333,62.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:39 UTC 2014,0.36,3.3333,62.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:44 UTC 2014,0.36,1.6667,59.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:49 UTC 2014,0.36,1.6667,59.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:54 UTC 2014,0.36,1.6667,59.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:00 UTC 2014,0.36,1.6667,59.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:05 UTC 2014,0.36,9.0,98.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:10 UTC 2014,0.36,9.0,98.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:15 UTC 2014,0.36,11.0,54.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:24 UTC 2014,0.36,11.0,54.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:33 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:42 UTC 2014,0.36,0.0,155.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:51 UTC 2014,0.36,3.6667,11.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:23:01 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:23:10 UTC 2014,0.36,0.0,0.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:16 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:21 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:26 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:31 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:36 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:41 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:46 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:51 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:56 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:02 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:07 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:12 UTC 2014,0.48,-0.25,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:18 UTC 2014,0.48,-0.25,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:23 UTC 2014,0.48,-0.25,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:28 UTC 2014,0.48,2.75,4.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:33 UTC 2014,0.48,2.75,4.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:38 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:43 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:48 UTC 2014,0.48,1.0,19.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:53 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:58 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
