Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 12:41:37 UTC 2014,0.12,80.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 12:41:43 UTC 2014,0.12,80.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 12:41:57 UTC 2014,0.12,80.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 12:42:09 UTC 2014,0.12,216.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 12:42:36 UTC 2014,0.12,114.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 12:42:45 UTC 2014,0.12,114.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 12:42:54 UTC 2014,0.12,114.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:43:12 UTC 2014,0.12,55.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:43:23 UTC 2014,0.12,176.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:43:35 UTC 2014,0.12,150.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:43:44 UTC 2014,0.12,150.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:44:05 UTC 2014,0.12,119.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:44:15 UTC 2014,0.12,119.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 12:44:26 UTC 2014,0.12,119.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:44:36 UTC 2014,0.12,144.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:44:56 UTC 2014,0.12,100.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:45:02 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:45:18 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:45:25 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:45:35 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 12:45:44 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:45:53 UTC 2014,0.12,47.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:46:02 UTC 2014,0.12,47.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:46:12 UTC 2014,0.12,47.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:46:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:46:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:46:44 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:46:52 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:47:05 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:47:15 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:47:28 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:47:42 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:47:52 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:48:03 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:48:13 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 12:48:22 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:48:29 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:48:35 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:48:43 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:48:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:49:00 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:49:07 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:49:14 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:49:20 UTC 2014,0.12,2.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:49:26 UTC 2014,0.12,2.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:49:34 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:49:53 UTC 2014,0.12,123.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:50:17 UTC 2014,0.12,93.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:50:29 UTC 2014,0.12,93.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:50:35 UTC 2014,0.12,93.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:50:45 UTC 2014,0.12,92.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:50:58 UTC 2014,0.12,92.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:51:06 UTC 2014,0.12,57.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:51:39 UTC 2014,0.12,57.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:51:54 UTC 2014,0.12,80.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:52:01 UTC 2014,0.12,80.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:52:09 UTC 2014,0.12,82.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:52:15 UTC 2014,0.12,82.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:52:23 UTC 2014,0.12,184.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:52:30 UTC 2014,0.12,184.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:52:38 UTC 2014,0.12,216.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:52:57 UTC 2014,0.12,216.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 12:53:04 UTC 2014,0.12,216.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 12:53:24 UTC 2014,0.12,256.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 12:53:37 UTC 2014,0.12,199.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 12:53:45 UTC 2014,0.12,199.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 12:54:02 UTC 2014,0.12,199.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 12:54:11 UTC 2014,0.12,180.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 12:54:20 UTC 2014,0.12,180.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 12:54:36 UTC 2014,0.12,28.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:54:50 UTC 2014,0.12,135.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:55:15 UTC 2014,0.12,135.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:55:34 UTC 2014,0.12,135.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:55:47 UTC 2014,0.12,105.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:55:54 UTC 2014,0.12,105.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:56:13 UTC 2014,0.12,105.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:56:22 UTC 2014,0.12,85.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:56:32 UTC 2014,0.12,85.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:56:38 UTC 2014,0.12,85.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:56:47 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:56:53 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:56:58 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:57:06 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:57:12 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:57:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:57:25 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:57:37 UTC 2014,0.12,20.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:57:44 UTC 2014,0.12,20.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:57:51 UTC 2014,0.12,20.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:57:58 UTC 2014,0.12,20.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:58:08 UTC 2014,0.12,20.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:58:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:58:26 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:58:35 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:58:43 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:58:50 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:58:57 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:59:03 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:59:11 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:59:17 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:59:22 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:59:31 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:59:38 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:59:46 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 12:59:53 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:00:05 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:00:12 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:00:29 UTC 2014,0.12,90.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:00:39 UTC 2014,0.12,90.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:00:58 UTC 2014,0.12,90.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:01:07 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:01:21 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:01:40 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:01:48 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:02:05 UTC 2014,0.12,14.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:02:15 UTC 2014,0.12,14.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:02:25 UTC 2014,0.12,15.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:02:35 UTC 2014,0.12,15.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:02:54 UTC 2014,0.12,124.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:03:07 UTC 2014,0.12,124.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 13:03:19 UTC 2014,0.12,158.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 13:03:30 UTC 2014,0.12,158.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 13:03:52 UTC 2014,0.12,87.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 13:04:05 UTC 2014,0.12,114.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:04:27 UTC 2014,0.12,114.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:04:41 UTC 2014,0.12,114.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:04:52 UTC 2014,0.12,99.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:05:01 UTC 2014,0.12,99.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:05:13 UTC 2014,0.12,99.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:05:28 UTC 2014,0.12,22.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:05:47 UTC 2014,0.12,22.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:06:06 UTC 2014,0.12,22.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:06:15 UTC 2014,0.12,151.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:06:23 UTC 2014,0.12,151.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:06:29 UTC 2014,0.12,69.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:06:38 UTC 2014,0.12,69.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:06:48 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:06:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:07:00 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:07:09 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:07:33 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:07:41 UTC 2014,0.12,210.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:08:04 UTC 2014,0.12,210.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:08:10 UTC 2014,0.12,153.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:08:22 UTC 2014,0.12,153.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:08:30 UTC 2014,0.12,153.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:08:36 UTC 2014,0.12,96.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:08:42 UTC 2014,0.12,96.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:08:52 UTC 2014,0.12,96.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:08:59 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:09:11 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:09:23 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:09:33 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:09:42 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:09:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:10:02 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:10:11 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:10:21 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:10:31 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:10:42 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:10:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:11:01 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:11:10 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:11:22 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:11:34 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:11:43 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:11:53 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:12:02 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:12:13 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:12:22 UTC 2014,0.12,60.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:12:34 UTC 2014,0.12,60.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:12:45 UTC 2014,0.12,60.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:13:02 UTC 2014,0.12,114.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:13:11 UTC 2014,0.12,114.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:13:18 UTC 2014,0.12,114.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:13:25 UTC 2014,0.12,176.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:13:35 UTC 2014,0.12,176.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:13:49 UTC 2014,0.12,165.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:13:59 UTC 2014,0.12,165.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:14:08 UTC 2014,0.12,165.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:14:18 UTC 2014,0.12,154.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:14:29 UTC 2014,0.12,154.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:14:42 UTC 2014,0.12,101.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:14:53 UTC 2014,0.12,101.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:14:59 UTC 2014,0.12,101.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:15:06 UTC 2014,0.12,101.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:15:21 UTC 2014,0.12,99.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:15:33 UTC 2014,0.12,194.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:15:41 UTC 2014,0.12,194.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:15:58 UTC 2014,0.12,199.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:16:23 UTC 2014,0.12,199.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:16:36 UTC 2014,0.12,91.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:16:49 UTC 2014,0.12,91.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:17:04 UTC 2014,0.12,91.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:17:10 UTC 2014,0.12,57.0,1.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:17:31 UTC 2014,0.12,193.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:17:50 UTC 2014,0.12,193.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:18:00 UTC 2014,0.12,111.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:18:15 UTC 2014,0.12,111.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:18:24 UTC 2014,0.12,111.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:18:33 UTC 2014,0.12,150.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:18:41 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:18:50 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:18:56 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:19:06 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:19:12 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:19:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:19:24 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:19:31 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:19:38 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:19:43 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:19:53 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:19:58 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:20:04 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:20:10 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:20:17 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:20:24 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:20:30 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:20:35 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:20:46 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:20:53 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:20:59 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:21:05 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:21:16 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:21:34 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:21:46 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:21:52 UTC 2014,0.12,29.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:22:03 UTC 2014,0.12,29.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:22:13 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:22:23 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:22:39 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:22:51 UTC 2014,0.12,180.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:23:03 UTC 2014,0.12,180.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:23:17 UTC 2014,0.12,139.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:23:40 UTC 2014,0.12,139.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:23:56 UTC 2014,0.12,138.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:24:05 UTC 2014,0.12,138.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:24:24 UTC 2014,0.12,80.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:24:30 UTC 2014,0.12,80.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:24:39 UTC 2014,0.12,169.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:24:47 UTC 2014,0.12,169.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:25:06 UTC 2014,0.12,169.0,1.0,DataNodeServiceUnit_scaleOut,
