Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 09:52:46 UTC 2014,29.25,0.36,0.3239,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:52 UTC 2014,32.425,0.36,0.3238,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:57 UTC 2014,32.425,0.36,0.3238,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:02 UTC 2014,32.425,0.36,0.3238,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:07 UTC 2014,32.425,0.36,0.3238,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:12 UTC 2014,45.05,0.36,0.324,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:17 UTC 2014,45.05,0.36,0.324,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:22 UTC 2014,45.05,0.36,0.324,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:27 UTC 2014,45.05,0.36,0.324,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:32 UTC 2014,42.675,0.36,0.3238,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:37 UTC 2014,42.675,0.36,0.3238,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:42 UTC 2014,42.675,0.36,0.3238,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:47 UTC 2014,42.725,0.36,0.3237,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:52 UTC 2014,52.2,0.36,0.3236,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:53:57 UTC 2014,52.2,0.36,0.3236,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:03 UTC 2014,53.3,0.36,0.3231,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:08 UTC 2014,52.475,0.36,0.3231,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:13 UTC 2014,52.475,0.36,0.3231,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:18 UTC 2014,52.475,0.36,0.3231,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:23 UTC 2014,55.5,0.36,0.3231,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:28 UTC 2014,55.5,0.36,0.3231,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:33 UTC 2014,55.5,0.36,0.3231,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:38 UTC 2014,55.025,0.36,0.3224,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:43 UTC 2014,55.025,0.36,0.3224,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:48 UTC 2014,55.025,0.36,0.3224,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:53 UTC 2014,53.2,0.36,0.3222,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:54:58 UTC 2014,53.2,0.36,0.3222,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:55:03 UTC 2014,53.2,0.36,0.3222,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:55:09 UTC 2014,58.75,0.36,0.3223,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:55:14 UTC 2014,58.75,0.36,0.3223,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:55:19 UTC 2014,58.75,0.36,0.3223,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:55:24 UTC 2014,58.75,0.36,0.3223,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:55:29 UTC 2014,52.85,0.36,0.3217,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:55:34 UTC 2014,52.85,0.36,0.3217,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 09:55:43 UTC 2014,52.85,0.36,0.3217,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 09:55:52 UTC 2014,52.775,0.36,0.321,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 09:56:01 UTC 2014,52.775,0.36,0.321,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 09:56:10 UTC 2014,47.525,0.36,0.3202,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 09:56:19 UTC 2014,47.525,0.36,0.3202,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 09:56:28 UTC 2014,46.05,0.36,0.3187,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:56:36 UTC 2014,46.05,0.48,0.3187,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:56:42 UTC 2014,51.025,0.48,0.3175,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:56:47 UTC 2014,51.025,0.48,0.3175,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:56:52 UTC 2014,51.025,0.48,0.3175,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:56:57 UTC 2014,51.025,0.48,0.3175,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:02 UTC 2014,51.025,0.48,0.3175,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:07 UTC 2014,52.1333,0.48,0.3169,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:12 UTC 2014,52.1333,0.48,0.3169,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:17 UTC 2014,52.1333,0.48,0.3169,4.0,DataNodeServiceUnit_scaleOut,
