Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:08:33 UTC 2014,93.1932,0.12,37.0,64.2355,0.6452,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:38 UTC 2014,93.1932,0.12,37.0,64.2355,0.6452,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:43 UTC 2014,94.7,0.12,37.0,64.4931,0.6452,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:48 UTC 2014,94.7,0.12,37.0,64.4931,0.6452,1.0,AppServer_scaleIn,
Fri Feb 21 10:08:53 UTC 2014,91.9,0.12,37.0,64.4354,0.6452,1.0,AppServer_scaleIn,
Fri Feb 21 10:08:59 UTC 2014,93.6064,0.12,37.0,66.6717,0.8333,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:04 UTC 2014,93.6064,0.12,37.0,66.6717,0.8333,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:09 UTC 2014,93.9122,0.12,37.0,64.3822,0.8333,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:14 UTC 2014,93.9122,0.12,37.0,64.3822,0.8333,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:20 UTC 2014,93.9122,0.12,37.0,64.3822,0.8333,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:25 UTC 2014,93.9,0.12,38.0,63.4769,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:30 UTC 2014,93.9,0.12,38.0,63.4769,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:35 UTC 2014,95.3094,0.12,38.0,57.1432,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:41 UTC 2014,95.3094,0.12,38.0,57.1432,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:46 UTC 2014,92.7073,0.12,38.0,58.4115,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:51 UTC 2014,92.7073,0.12,38.0,58.4115,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:09:56 UTC 2014,93.9,0.12,37.0,59.1216,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:01 UTC 2014,93.9,0.12,37.0,59.1216,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:06 UTC 2014,93.4066,0.12,37.0,58.0381,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:11 UTC 2014,93.4066,0.12,37.0,58.0381,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:16 UTC 2014,93.4066,0.12,37.0,58.0381,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:21 UTC 2014,93.7,0.12,37.0,61.2136,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:26 UTC 2014,93.7,0.12,37.0,61.2136,0.8,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:31 UTC 2014,95.1952,0.12,37.0,59.8615,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:36 UTC 2014,95.1952,0.12,37.0,59.8615,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:41 UTC 2014,95.9082,0.12,37.0,57.2274,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:46 UTC 2014,95.9082,0.12,37.0,57.2274,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:52 UTC 2014,91.5916,0.12,37.0,58.8993,0.7333,1.0,AppServer_scaleIn,
Fri Feb 21 10:10:57 UTC 2014,91.5916,0.12,37.0,58.8993,0.7333,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:02 UTC 2014,89.1109,0.12,37.0,57.5874,0.7333,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:07 UTC 2014,89.1109,0.12,37.0,57.5874,0.7333,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:12 UTC 2014,89.1109,0.12,37.0,57.5874,0.7333,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:17 UTC 2014,94.3114,0.12,37.0,59.189,0.7333,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:22 UTC 2014,94.3114,0.12,37.0,59.189,0.7333,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:27 UTC 2014,93.4935,0.12,37.0,62.0872,0.7667,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:33 UTC 2014,93.4935,0.12,37.0,62.0872,0.7667,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:38 UTC 2014,93.4935,0.12,37.0,62.0872,0.7667,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:43 UTC 2014,91.2,0.12,37.0,61.2401,0.7667,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:48 UTC 2014,91.2,0.12,37.0,61.2401,0.7667,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:53 UTC 2014,92.1922,0.12,37.0,63.3282,0.7667,1.0,AppServer_scaleIn,
Fri Feb 21 10:11:58 UTC 2014,92.1922,0.12,37.0,63.3282,0.7667,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:03 UTC 2014,93.1,0.12,37.0,62.404,0.7097,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:08 UTC 2014,93.1,0.12,37.0,62.404,0.7097,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:13 UTC 2014,94.2,0.12,37.0,61.3085,0.7097,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:18 UTC 2014,94.2,0.12,37.0,61.3085,0.7097,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:24 UTC 2014,90.6907,0.12,37.0,64.7579,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:29 UTC 2014,90.6907,0.12,37.0,64.7579,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:34 UTC 2014,89.8102,0.12,37.0,63.195,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:39 UTC 2014,89.8102,0.12,37.0,63.195,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:44 UTC 2014,90.4523,0.12,37.0,65.877,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:49 UTC 2014,90.4523,0.12,37.0,65.877,0.8667,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:54 UTC 2014,89.7898,0.12,37.0,68.5901,0.7333,1.0,AppServer_scaleIn,
Fri Feb 21 10:12:59 UTC 2014,89.7898,0.12,37.0,68.5901,0.7333,1.0,AppServer_scaleIn,
Fri Feb 21 10:13:04 UTC 2014,90.2,0.12,37.0,67.4383,0.7333,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:13:15 UTC 2014,90.2,0.12,37.0,67.4383,0.7333,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:13:26 UTC 2014,92.2,0.12,37.0,67.1706,0.7333,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:13:38 UTC 2014,93.0931,0.12,37.0,64.6534,0.7333,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:13:49 UTC 2014,94.1942,0.12,37.0,68.9904,0.8,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:14:00 UTC 2014,76.9003,0.24,37.0,70.539,0.8,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:05 UTC 2014,92.2768,0.24,37.0,69.8442,0.8,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:10 UTC 2014,92.2768,0.24,37.0,69.8442,0.8,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:15 UTC 2014,89.9101,0.24,37.0,70.0877,0.8,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:20 UTC 2014,89.9101,0.24,37.0,70.0877,0.8,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:25 UTC 2014,84.9151,0.24,37.0,67.574,0.7,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:30 UTC 2014,84.9151,0.24,37.0,67.574,0.7,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:35 UTC 2014,84.9151,0.24,37.0,67.574,0.7,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:40 UTC 2014,87.9,0.24,37.0,67.922,0.7,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:45 UTC 2014,87.9,0.24,37.0,67.922,0.7,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:51 UTC 2014,92.3387,0.24,37.0,68.1304,0.7,2.0,AppServer_scaleOut,
Fri Feb 21 10:14:56 UTC 2014,92.3387,0.24,37.0,68.1304,0.7,2.0,AppServer_scaleOut,
Fri Feb 21 10:15:01 UTC 2014,91.8694,0.24,37.0,68.6396,1.5667,2.0,AppServer_scaleOut,
Fri Feb 21 10:15:06 UTC 2014,78.8827,0.24,18.5,39.2534,0.8667,2.0,AppServer_scaleOut,
Fri Feb 21 10:15:11 UTC 2014,78.2729,0.24,18.5,42.177,0.8667,2.0,AppServer_scaleOut,
Fri Feb 21 10:15:16 UTC 2014,78.2729,0.24,18.5,42.2127,0.8667,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:15:27 UTC 2014,46.4501,0.24,26.0,44.9055,0.7,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:15:38 UTC 2014,59.6254,0.24,26.0,53.7875,0.7,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:15:49 UTC 2014,89.6053,0.24,40.0,52.0394,0.7,2.0,AppServer_scaleOut,AppServer
