Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:49:21 UTC 2014,87.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:26 UTC 2014,87.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:31 UTC 2014,87.3,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:37 UTC 2014,85.0299,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:42 UTC 2014,85.0299,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:48 UTC 2014,83.6345,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:53 UTC 2014,83.6345,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:58 UTC 2014,83.6345,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:04 UTC 2014,81.9458,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:09 UTC 2014,81.9458,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:15 UTC 2014,80.6613,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:20 UTC 2014,80.6613,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:25 UTC 2014,83.4503,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:31 UTC 2014,83.4503,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:36 UTC 2014,83.4503,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:41 UTC 2014,88.989,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:46 UTC 2014,88.989,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:52 UTC 2014,85.6713,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:57 UTC 2014,85.6713,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:02 UTC 2014,85.6713,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:08 UTC 2014,84.9151,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:13 UTC 2014,84.9151,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:19 UTC 2014,84.9151,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:24 UTC 2014,82.7689,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:29 UTC 2014,82.7689,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:34 UTC 2014,84.0361,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:40 UTC 2014,84.0361,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:45 UTC 2014,83.6837,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:50 UTC 2014,83.6837,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:51:58 UTC 2014,83.6837,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:07 UTC 2014,82.3177,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:16 UTC 2014,81.344,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:24 UTC 2014,81.344,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:32 UTC 2014,82.9659,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:41 UTC 2014,82.9659,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:52:46 UTC 2014,62.6518,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:52:51 UTC 2014,82.2289,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:52:57 UTC 2014,82.2289,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:02 UTC 2014,82.2289,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:07 UTC 2014,82.2289,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:13 UTC 2014,86.6,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:18 UTC 2014,86.6,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:23 UTC 2014,38.5238,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:28 UTC 2014,38.5238,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:34 UTC 2014,85.3,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:39 UTC 2014,85.3,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:44 UTC 2014,85.3,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:50 UTC 2014,85.3,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:53:55 UTC 2014,80.5806,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:00 UTC 2014,80.4413,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:05 UTC 2014,80.4413,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:11 UTC 2014,79.0791,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:16 UTC 2014,79.0791,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:21 UTC 2014,79.0791,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:27 UTC 2014,79.0791,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:32 UTC 2014,79.0791,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:37 UTC 2014,88.477,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:43 UTC 2014,86.5866,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:48 UTC 2014,86.5866,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:53 UTC 2014,82.6347,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:54:59 UTC 2014,82.6347,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:55:04 UTC 2014,82.6347,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:55:09 UTC 2014,89.3788,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:55:15 UTC 2014,89.3788,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:55:20 UTC 2014,89.3788,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:55:25 UTC 2014,89.3788,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:55:31 UTC 2014,88.7776,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:55:36 UTC 2014,91.0,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:55:41 UTC 2014,91.0,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 10:55:47 UTC 2014,91.0,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:55:55 UTC 2014,87.7,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:03 UTC 2014,87.7,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:12 UTC 2014,87.4126,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:20 UTC 2014,83.5341,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:28 UTC 2014,83.5341,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:37 UTC 2014,87.1,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:45 UTC 2014,85.8142,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:53 UTC 2014,87.3,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:02 UTC 2014,87.3,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:10 UTC 2014,89.2108,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:18 UTC 2014,89.2108,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:26 UTC 2014,90.2,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:35 UTC 2014,88.3117,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:43 UTC 2014,88.3117,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:51 UTC 2014,89.9,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:00 UTC 2014,89.9,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:08 UTC 2014,89.0438,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:16 UTC 2014,89.0438,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:25 UTC 2014,89.0438,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:33 UTC 2014,86.3273,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:58:38 UTC 2014,86.3273,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:58:43 UTC 2014,87.7756,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:58:49 UTC 2014,87.7756,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:58:54 UTC 2014,87.7756,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:58:59 UTC 2014,88.6887,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:05 UTC 2014,88.6887,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:10 UTC 2014,88.6887,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:15 UTC 2014,89.2786,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:21 UTC 2014,89.2786,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:26 UTC 2014,89.4895,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:31 UTC 2014,89.4895,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:37 UTC 2014,86.8474,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:42 UTC 2014,86.8474,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:47 UTC 2014,86.8474,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:53 UTC 2014,85.2443,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 10:59:58 UTC 2014,85.2443,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:03 UTC 2014,85.2443,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:09 UTC 2014,86.7,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:14 UTC 2014,88.3884,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:19 UTC 2014,88.3884,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:25 UTC 2014,88.3884,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:30 UTC 2014,84.4311,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:35 UTC 2014,84.4311,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:41 UTC 2014,84.4311,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:46 UTC 2014,87.9,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:51 UTC 2014,85.6137,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:00:57 UTC 2014,85.6137,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:02 UTC 2014,85.6137,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:07 UTC 2014,86.9261,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:12 UTC 2014,86.9261,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:18 UTC 2014,86.9261,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:23 UTC 2014,80.3213,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:28 UTC 2014,80.3213,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:34 UTC 2014,88.9222,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:39 UTC 2014,88.9222,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:44 UTC 2014,88.9222,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:50 UTC 2014,86.5866,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:01:55 UTC 2014,86.5866,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:02:00 UTC 2014,86.5866,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:02:05 UTC 2014,88.8778,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:02:11 UTC 2014,89.3681,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:02:16 UTC 2014,89.3681,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:02:21 UTC 2014,89.3681,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:02:27 UTC 2014,89.3681,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:02:32 UTC 2014,89.3681,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:02:37 UTC 2014,88.7776,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:02:45 UTC 2014,89.2786,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:02:54 UTC 2014,91.0359,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:02 UTC 2014,91.0359,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:10 UTC 2014,89.7796,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:19 UTC 2014,89.7796,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:27 UTC 2014,91.992,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:36 UTC 2014,87.751,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:44 UTC 2014,87.751,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:52 UTC 2014,87.1257,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:01 UTC 2014,87.1257,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:09 UTC 2014,79.5386,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:17 UTC 2014,79.5386,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:25 UTC 2014,79.5386,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:34 UTC 2014,86.1723,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:42 UTC 2014,81.5369,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:50 UTC 2014,81.5369,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:59 UTC 2014,81.2877,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:07 UTC 2014,81.5075,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:15 UTC 2014,81.5075,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:24 UTC 2014,81.5075,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:05:29 UTC 2014,85.5711,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:05:35 UTC 2014,82.1357,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:05:40 UTC 2014,82.1357,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:05:45 UTC 2014,82.1357,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:05:50 UTC 2014,84.7848,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:05:56 UTC 2014,84.7848,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:01 UTC 2014,87.751,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:07 UTC 2014,87.751,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:12 UTC 2014,87.751,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:17 UTC 2014,86.8,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:23 UTC 2014,86.8,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:28 UTC 2014,86.8,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:33 UTC 2014,85.8135,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:39 UTC 2014,85.8135,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:44 UTC 2014,86.0861,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:49 UTC 2014,89.4317,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:06:55 UTC 2014,89.4317,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:00 UTC 2014,89.4317,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:05 UTC 2014,89.4317,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:11 UTC 2014,89.4317,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:16 UTC 2014,84.2369,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:21 UTC 2014,84.2369,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:27 UTC 2014,85.9719,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:32 UTC 2014,85.9719,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:37 UTC 2014,86.7735,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:43 UTC 2014,86.7735,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:48 UTC 2014,75.3984,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:53 UTC 2014,75.3984,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:07:58 UTC 2014,75.3984,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:08:04 UTC 2014,88.8778,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:08:09 UTC 2014,88.8778,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:08:14 UTC 2014,88.8778,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:08:20 UTC 2014,88.8778,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:08:25 UTC 2014,88.8778,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:08:30 UTC 2014,88.8778,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:08:36 UTC 2014,86.7735,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:08:41 UTC 2014,86.7662,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:08:46 UTC 2014,86.7662,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:08:55 UTC 2014,87.8514,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:03 UTC 2014,87.8514,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:11 UTC 2014,85.8142,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:20 UTC 2014,91.7836,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:28 UTC 2014,91.7836,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:37 UTC 2014,89.8899,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:45 UTC 2014,89.8899,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:53 UTC 2014,87.7878,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:02 UTC 2014,89.4153,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:10 UTC 2014,89.4153,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:19 UTC 2014,89.1892,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:28 UTC 2014,86.3179,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:36 UTC 2014,86.3179,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:44 UTC 2014,88.1526,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:53 UTC 2014,87.0968,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:01 UTC 2014,87.0968,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:10 UTC 2014,84.7695,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:18 UTC 2014,84.7695,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:26 UTC 2014,90.9,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:35 UTC 2014,89.4,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:43 UTC 2014,89.4,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:51 UTC 2014,84.9699,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:00 UTC 2014,84.9699,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:08 UTC 2014,90.01,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:16 UTC 2014,88.3417,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:25 UTC 2014,82.5,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:33 UTC 2014,82.5,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:41 UTC 2014,81.7,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:50 UTC 2014,81.7,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:58 UTC 2014,77.7442,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:13:07 UTC 2014,81.3187,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:12 UTC 2014,81.3187,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:17 UTC 2014,81.3187,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:22 UTC 2014,81.3187,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:28 UTC 2014,79.801,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:33 UTC 2014,81.9374,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:38 UTC 2014,81.9374,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:44 UTC 2014,81.9374,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:49 UTC 2014,77.4226,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:54 UTC 2014,77.4226,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:00 UTC 2014,77.4226,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:05 UTC 2014,83.4669,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:10 UTC 2014,83.4669,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:16 UTC 2014,83.2503,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:21 UTC 2014,83.2503,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:27 UTC 2014,83.2503,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:32 UTC 2014,80.8749,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:37 UTC 2014,80.8749,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:43 UTC 2014,80.8749,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:48 UTC 2014,87.9276,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:53 UTC 2014,87.9276,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:59 UTC 2014,87.9276,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:04 UTC 2014,87.9276,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:09 UTC 2014,83.8839,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:15 UTC 2014,83.8839,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:20 UTC 2014,79.9193,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:25 UTC 2014,79.9193,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:30 UTC 2014,79.9193,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:36 UTC 2014,78.6869,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:44 UTC 2014,78.6869,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:53 UTC 2014,79.3825,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:01 UTC 2014,83.7702,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:10 UTC 2014,83.7702,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:18 UTC 2014,80.1619,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:26 UTC 2014,80.2407,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:16:34 UTC 2014,80.2407,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:16:39 UTC 2014,78.3838,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:16:45 UTC 2014,78.3838,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:16:50 UTC 2014,84.0522,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:16:55 UTC 2014,84.0522,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:01 UTC 2014,84.0522,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:06 UTC 2014,78.3702,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:11 UTC 2014,78.3702,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:17 UTC 2014,78.3702,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:22 UTC 2014,78.3702,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:28 UTC 2014,81.4815,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:33 UTC 2014,88.0,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:38 UTC 2014,88.0,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:44 UTC 2014,88.0,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:49 UTC 2014,88.3417,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:17:54 UTC 2014,88.3417,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:00 UTC 2014,88.3417,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:05 UTC 2014,80.7847,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:11 UTC 2014,80.4217,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:16 UTC 2014,80.4217,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:21 UTC 2014,80.4217,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:27 UTC 2014,80.4217,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:32 UTC 2014,87.0482,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:37 UTC 2014,87.0482,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:43 UTC 2014,77.3966,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:48 UTC 2014,77.3966,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:18:54 UTC 2014,77.3966,0.12,1.0,AppServer_scaleOut,
