Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:49:12 UTC 2014,67.89,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:18 UTC 2014,67.89,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:23 UTC 2014,67.9079,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:28 UTC 2014,67.9079,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:34 UTC 2014,65.6727,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:40 UTC 2014,65.6727,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:45 UTC 2014,65.6727,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:50 UTC 2014,64.975,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:49:56 UTC 2014,64.7043,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:01 UTC 2014,64.7043,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:06 UTC 2014,65.422,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:11 UTC 2014,65.422,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:17 UTC 2014,64.125,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:22 UTC 2014,64.125,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:27 UTC 2014,64.8962,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:32 UTC 2014,65.1633,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:38 UTC 2014,65.1633,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:43 UTC 2014,67.9326,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:48 UTC 2014,67.9326,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:53 UTC 2014,65.6434,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:50:59 UTC 2014,65.6434,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:04 UTC 2014,65.6434,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:09 UTC 2014,65.7066,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:14 UTC 2014,67.2681,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:20 UTC 2014,70.923,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:25 UTC 2014,70.8728,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:30 UTC 2014,70.8728,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:36 UTC 2014,71.5064,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:41 UTC 2014,70.2043,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 10:51:47 UTC 2014,65.4385,0.6,5.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:51:55 UTC 2014,65.4693,0.6,5.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:03 UTC 2014,67.0222,0.6,5.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:12 UTC 2014,67.0448,0.6,5.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:20 UTC 2014,67.0448,0.6,5.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:28 UTC 2014,69.2742,0.6,5.0,AppServer_scaleOut,AppServer
Fri Feb 21 10:52:37 UTC 2014,71.3449,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:52:42 UTC 2014,71.3449,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:52:48 UTC 2014,64.3385,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:52:53 UTC 2014,74.127,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:52:59 UTC 2014,67.4684,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:04 UTC 2014,67.8862,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:09 UTC 2014,67.8862,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:15 UTC 2014,70.8877,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:20 UTC 2014,45.1672,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:25 UTC 2014,45.1672,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:30 UTC 2014,64.5257,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:36 UTC 2014,64.5257,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:41 UTC 2014,64.4688,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:47 UTC 2014,64.4688,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:52 UTC 2014,65.3015,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:53:57 UTC 2014,65.3015,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:03 UTC 2014,65.9342,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:08 UTC 2014,65.9342,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:13 UTC 2014,64.7335,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:18 UTC 2014,64.7335,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:24 UTC 2014,64.7335,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:29 UTC 2014,64.7799,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:35 UTC 2014,68.549,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:40 UTC 2014,68.549,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:45 UTC 2014,69.463,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:50 UTC 2014,69.463,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:54:56 UTC 2014,67.2843,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:55:01 UTC 2014,66.9759,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:55:06 UTC 2014,66.9759,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:55:12 UTC 2014,70.3479,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:55:17 UTC 2014,70.6795,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:55:23 UTC 2014,70.6795,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:55:28 UTC 2014,70.6298,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:55:34 UTC 2014,70.6298,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:55:39 UTC 2014,71.7114,0.6,5.0,AppServer_scaleOut,
Fri Feb 21 10:55:44 UTC 2014,71.7114,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:55:53 UTC 2014,71.27,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:01 UTC 2014,71.27,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:10 UTC 2014,71.4089,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:18 UTC 2014,70.9399,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:26 UTC 2014,70.9025,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:34 UTC 2014,72.8854,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:43 UTC 2014,67.0331,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:51 UTC 2014,67.776,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:56:59 UTC 2014,67.7083,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:07 UTC 2014,68.6637,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:16 UTC 2014,66.9345,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:24 UTC 2014,67.4291,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:32 UTC 2014,67.1476,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:40 UTC 2014,64.607,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:49 UTC 2014,65.6366,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:57:57 UTC 2014,65.7591,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:06 UTC 2014,66.2184,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:14 UTC 2014,66.6551,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:22 UTC 2014,66.9468,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 10:58:31 UTC 2014,65.5059,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:58:36 UTC 2014,65.9485,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:58:41 UTC 2014,66.6726,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:58:47 UTC 2014,66.6726,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:58:52 UTC 2014,67.0081,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:58:57 UTC 2014,68.2328,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:03 UTC 2014,68.2328,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:08 UTC 2014,68.9292,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:13 UTC 2014,68.1725,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:19 UTC 2014,68.1725,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:24 UTC 2014,68.1725,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:29 UTC 2014,68.014,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:35 UTC 2014,68.8218,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:40 UTC 2014,68.8218,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:45 UTC 2014,69.3456,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:51 UTC 2014,68.544,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 10:59:56 UTC 2014,68.544,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:01 UTC 2014,68.3909,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:07 UTC 2014,66.6725,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:12 UTC 2014,66.6725,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:17 UTC 2014,68.3438,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:23 UTC 2014,68.3438,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:28 UTC 2014,66.5121,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:33 UTC 2014,66.5121,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:39 UTC 2014,66.2067,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:44 UTC 2014,68.4632,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:49 UTC 2014,68.4632,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:00:54 UTC 2014,67.32,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:00 UTC 2014,65.773,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:05 UTC 2014,65.773,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:10 UTC 2014,66.4292,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:16 UTC 2014,66.2778,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:21 UTC 2014,63.4411,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:26 UTC 2014,63.4411,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:32 UTC 2014,63.4411,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:37 UTC 2014,67.7415,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:42 UTC 2014,67.6506,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:48 UTC 2014,67.6506,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:53 UTC 2014,66.5936,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:01:58 UTC 2014,66.5936,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:02:04 UTC 2014,66.5936,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:02:09 UTC 2014,67.7392,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:02:14 UTC 2014,68.5336,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:02:19 UTC 2014,70.5664,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:02:25 UTC 2014,70.5664,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:02:30 UTC 2014,70.5664,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:02:35 UTC 2014,70.1417,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:02:44 UTC 2014,67.6877,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:02:52 UTC 2014,68.5664,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:00 UTC 2014,67.25,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:09 UTC 2014,65.8292,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:17 UTC 2014,65.6372,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:26 UTC 2014,66.7435,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:34 UTC 2014,66.1691,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:43 UTC 2014,66.5391,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:51 UTC 2014,67.8307,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:03:59 UTC 2014,67.8307,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:07 UTC 2014,62.8959,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:16 UTC 2014,64.985,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:24 UTC 2014,65.0424,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:32 UTC 2014,68.5355,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:41 UTC 2014,64.5476,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:49 UTC 2014,64.4139,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:04:57 UTC 2014,64.1956,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:06 UTC 2014,64.7117,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:14 UTC 2014,65.7016,0.6,5.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:05:23 UTC 2014,65.7016,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:05:28 UTC 2014,67.4715,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:05:33 UTC 2014,62.4742,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:05:39 UTC 2014,62.4742,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:05:44 UTC 2014,62.4742,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:05:49 UTC 2014,64.8919,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:05:55 UTC 2014,64.931,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:00 UTC 2014,66.8924,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:05 UTC 2014,66.8924,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:11 UTC 2014,65.8427,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:16 UTC 2014,68.9897,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:21 UTC 2014,68.9897,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:27 UTC 2014,69.2724,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:32 UTC 2014,66.0399,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:37 UTC 2014,66.0399,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:42 UTC 2014,66.0399,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:48 UTC 2014,66.083,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:53 UTC 2014,67.7558,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:06:59 UTC 2014,67.2497,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:04 UTC 2014,67.2497,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:09 UTC 2014,66.8352,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:15 UTC 2014,64.3265,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:20 UTC 2014,64.3265,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:25 UTC 2014,64.8811,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:31 UTC 2014,64.8811,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:36 UTC 2014,66.163,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:41 UTC 2014,66.4119,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:46 UTC 2014,60.7243,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:51 UTC 2014,60.7243,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:07:57 UTC 2014,60.7243,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:02 UTC 2014,67.2664,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:08 UTC 2014,68.238,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:13 UTC 2014,68.238,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:19 UTC 2014,68.2659,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:24 UTC 2014,68.0794,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:29 UTC 2014,68.0794,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:35 UTC 2014,66.8903,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:40 UTC 2014,66.8866,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:45 UTC 2014,66.8866,0.6,5.0,AppServer_scaleIn,
Fri Feb 21 11:08:50 UTC 2014,67.8367,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:08:59 UTC 2014,67.8367,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:07 UTC 2014,66.8172,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:16 UTC 2014,65.7986,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:24 UTC 2014,72.7973,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:32 UTC 2014,75.0016,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:41 UTC 2014,74.7177,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:49 UTC 2014,73.6666,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:09:57 UTC 2014,70.3326,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:06 UTC 2014,75.7,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:14 UTC 2014,75.587,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:22 UTC 2014,73.9954,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:30 UTC 2014,67.5874,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:39 UTC 2014,67.5874,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:47 UTC 2014,69.7722,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:10:55 UTC 2014,70.6553,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:04 UTC 2014,70.2999,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:12 UTC 2014,69.0083,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:20 UTC 2014,72.0735,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:29 UTC 2014,72.1856,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:37 UTC 2014,71.4356,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:45 UTC 2014,66.4389,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:11:54 UTC 2014,64.2238,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:02 UTC 2014,67.2243,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:10 UTC 2014,66.3797,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:18 UTC 2014,66.4711,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:27 UTC 2014,63.5711,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:35 UTC 2014,64.2069,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:43 UTC 2014,63.8069,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:12:52 UTC 2014,72.7449,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:13:00 UTC 2014,70.6224,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:13:09 UTC 2014,72.2232,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:14 UTC 2014,72.2232,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:19 UTC 2014,71.9862,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:25 UTC 2014,71.4578,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:30 UTC 2014,72.5846,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:35 UTC 2014,72.5846,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:41 UTC 2014,72.5846,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:46 UTC 2014,72.6572,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:51 UTC 2014,70.3998,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:13:57 UTC 2014,70.3514,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:02 UTC 2014,73.2537,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:08 UTC 2014,73.2537,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:13 UTC 2014,73.2537,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:18 UTC 2014,73.733,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:24 UTC 2014,73.4719,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:29 UTC 2014,72.2842,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:35 UTC 2014,72.2842,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:40 UTC 2014,71.2079,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:45 UTC 2014,73.5972,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:51 UTC 2014,75.4401,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:14:56 UTC 2014,75.4401,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:01 UTC 2014,75.4401,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:06 UTC 2014,73.4128,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:12 UTC 2014,69.4665,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:17 UTC 2014,69.4665,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:22 UTC 2014,68.7683,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:28 UTC 2014,68.7683,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 11:15:33 UTC 2014,68.6861,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:41 UTC 2014,68.6861,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:50 UTC 2014,72.2989,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:15:58 UTC 2014,73.8135,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:07 UTC 2014,75.7393,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:15 UTC 2014,73.9352,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:23 UTC 2014,73.9352,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:16:31 UTC 2014,71.3781,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:16:37 UTC 2014,71.2092,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:16:42 UTC 2014,70.2808,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:16:47 UTC 2014,70.2808,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:16:53 UTC 2014,73.1149,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:16:58 UTC 2014,70.4914,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:03 UTC 2014,70.4914,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:09 UTC 2014,69.0847,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:14 UTC 2014,69.0847,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:20 UTC 2014,69.0847,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:25 UTC 2014,73.9325,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:30 UTC 2014,77.1917,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:36 UTC 2014,77.1917,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:41 UTC 2014,77.6505,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:47 UTC 2014,77.8214,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:52 UTC 2014,77.8214,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:17:57 UTC 2014,76.2807,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:03 UTC 2014,72.0103,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:08 UTC 2014,72.0103,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:13 UTC 2014,71.8288,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:19 UTC 2014,71.8288,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:24 UTC 2014,71.5972,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:29 UTC 2014,71.5972,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:34 UTC 2014,74.9105,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:40 UTC 2014,70.0846,0.48,4.0,AppServer_scaleOut,
