Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:01:48 UTC 2014,10.5136,48.5516,0.24,0.8667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:53 UTC 2014,10.5136,48.6015,0.24,0.9667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:58 UTC 2014,10.5136,48.6015,0.24,0.9667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:03 UTC 2014,10.5136,48.553,0.24,0.9667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:08 UTC 2014,10.5076,48.553,0.24,0.9667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:13 UTC 2014,10.5076,48.2,0.24,0.9667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:18 UTC 2014,10.5076,48.2,0.24,0.9667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:23 UTC 2014,10.5076,47.9501,0.24,0.7333,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:28 UTC 2014,10.5076,47.9501,0.24,0.7333,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:33 UTC 2014,10.5076,47.9501,0.24,0.7333,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:38 UTC 2014,10.5136,48.0001,0.24,0.7333,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:43 UTC 2014,10.5136,48.3536,0.24,0.7333,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:49 UTC 2014,10.5136,48.3536,0.24,0.7333,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:54 UTC 2014,10.5136,48.3499,0.24,0.9355,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:02:59 UTC 2014,10.5136,48.3499,0.24,0.9355,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:04 UTC 2014,10.5136,48.8012,0.24,0.9355,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:09 UTC 2014,10.5076,48.7014,0.24,0.9355,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:14 UTC 2014,10.5076,48.7014,0.24,0.9355,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:19 UTC 2014,10.5076,48.5047,0.24,0.9355,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:24 UTC 2014,10.5076,48.4516,0.24,0.8,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:29 UTC 2014,10.5076,48.4516,0.24,0.8,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:34 UTC 2014,10.5076,48.4516,0.24,0.8,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:39 UTC 2014,10.5136,48.6015,0.24,0.8,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:44 UTC 2014,10.5136,48.6015,0.24,0.8,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:49 UTC 2014,10.5136,48.8488,0.24,0.7333,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:03:55 UTC 2014,10.5136,48.8488,0.24,0.7333,2.0,CassandraNode_scaleIn,
