Time ,memUsage ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 14:32:18 UTC 2014,9.9644,0.1,0.12,1,,
Thu Feb 20 14:32:24 UTC 2014,9.9644,0.1,0.12,1,,
Thu Feb 20 14:32:30 UTC 2014,9.9704,0,0.12,1,,
Thu Feb 20 14:32:35 UTC 2014,9.9704,0,0.12,1,,
Thu Feb 20 14:32:41 UTC 2014,9.9704,0,0.12,1,,
Thu Feb 20 14:32:46 UTC 2014,9.9704,0,0.12,1,,
Thu Feb 20 14:32:52 UTC 2014,9.9704,0.2,0.12,1,,
Thu Feb 20 14:32:57 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:33:03 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:33:08 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:33:14 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:33:19 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:33:25 UTC 2014,9.9704,0.2002,0.12,1,,
Thu Feb 20 14:33:30 UTC 2014,9.9704,0.2002,0.12,1,,
Thu Feb 20 14:33:36 UTC 2014,9.9704,0.2002,0.12,1,,
Thu Feb 20 14:33:41 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:33:47 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:33:52 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:33:57 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:34:03 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:34:09 UTC 2014,9.9704,0.1001,0.12,1,,
Thu Feb 20 14:34:14 UTC 2014,9.9644,0.2997,0.12,1,,
Thu Feb 20 14:34:20 UTC 2014,9.9644,0.2997,0.12,1,,
Thu Feb 20 14:34:25 UTC 2014,9.9704,0.2002,0.12,1,,
Thu Feb 20 14:34:30 UTC 2014,9.9704,0.2002,0.12,1,,
Thu Feb 20 14:34:36 UTC 2014,9.9704,0.2002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:34:45 UTC 2014,9.9704,0.2002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:34:55 UTC 2014,9.9704,0.2002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:04 UTC 2014,9.9704,0.2004,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:13 UTC 2014,9.9704,0.1001,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:23 UTC 2014,9.9704,0.1001,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:32 UTC 2014,9.9704,0.2,0.12,1,,
Thu Feb 20 14:35:39 UTC 2014,9.9704,0.2,0.12,1,,
Thu Feb 20 14:35:44 UTC 2014,9.9704,0.2,0.12,1,,
Thu Feb 20 14:35:50 UTC 2014,9.9704,0.2,0.12,1,,
Thu Feb 20 14:35:55 UTC 2014,9.9704,0.2,0.12,1,,
Thu Feb 20 14:36:01 UTC 2014,9.9689,0.1998,0.12,1,,
Thu Feb 20 14:36:06 UTC 2014,9.9689,0.1998,0.12,1,,
Thu Feb 20 14:36:12 UTC 2014,9.9689,0.1998,0.12,1,,
Thu Feb 20 14:36:17 UTC 2014,9.9689,0.1998,0.12,1,,
Thu Feb 20 14:36:23 UTC 2014,9.9689,0.2002,0.12,1,,
Thu Feb 20 14:36:29 UTC 2014,9.9689,0.2002,0.12,1,,
Thu Feb 20 14:36:34 UTC 2014,9.9689,0.2002,0.12,1,,
Thu Feb 20 14:36:40 UTC 2014,9.9689,0.3003,0.12,1,,
Thu Feb 20 14:36:45 UTC 2014,9.9689,0.3003,0.12,1,,
Thu Feb 20 14:36:51 UTC 2014,9.9689,0.3003,0.12,1,,
Thu Feb 20 14:36:56 UTC 2014,9.9689,0.3003,0.12,1,,
Thu Feb 20 14:37:01 UTC 2014,9.9689,0.1002,0.12,1,,
Thu Feb 20 14:37:07 UTC 2014,9.9689,0.1003,0.12,1,,
Thu Feb 20 14:37:12 UTC 2014,9.9689,0.1003,0.12,1,,
Thu Feb 20 14:37:18 UTC 2014,9.9689,0.1003,0.12,1,,
Thu Feb 20 14:37:23 UTC 2014,9.9689,0.1003,0.12,1,,
Thu Feb 20 14:37:29 UTC 2014,9.9689,0.1002,0.12,1,,
Thu Feb 20 14:37:34 UTC 2014,9.9689,0.1002,0.12,1,,
Thu Feb 20 14:37:40 UTC 2014,9.9689,0.1002,0.12,1,,
Thu Feb 20 14:37:45 UTC 2014,9.9689,0.1002,0.12,1,,
Thu Feb 20 14:37:50 UTC 2014,9.9689,0,0.12,1,,
Thu Feb 20 14:37:56 UTC 2014,9.9689,0,0.12,1,,
Thu Feb 20 14:38:02 UTC 2014,9.9689,0,0.12,1,,
Thu Feb 20 14:38:07 UTC 2014,9.9689,0.2004,0.12,1,,
Thu Feb 20 14:38:12 UTC 2014,9.9689,0.2004,0.12,1,,
Thu Feb 20 14:38:18 UTC 2014,9.9689,0,0.12,1,,
Thu Feb 20 14:38:23 UTC 2014,9.9689,0,0.12,1,,
Thu Feb 20 14:38:28 UTC 2014,9.9689,0,0.12,1,,
Thu Feb 20 14:38:34 UTC 2014,9.9689,0,0.12,1,,
Thu Feb 20 14:38:39 UTC 2014,9.9689,0,0.12,1,,
Thu Feb 20 14:38:45 UTC 2014,9.9689,0.3,0.12,1,,
Thu Feb 20 14:38:50 UTC 2014,9.9689,0.3,0.12,1,,
Thu Feb 20 14:38:55 UTC 2014,9.9689,0.1001,0.12,1,,
Thu Feb 20 14:39:00 UTC 2014,9.9689,0.1001,0.12,1,,
Thu Feb 20 14:39:06 UTC 2014,9.9689,0.1001,0.12,1,,
Thu Feb 20 14:39:11 UTC 2014,9.9689,0.1001,0.12,1,,
Thu Feb 20 14:39:17 UTC 2014,9.9689,0.1001,0.12,1,,
Thu Feb 20 14:39:22 UTC 2014,9.9689,0.1002,0.12,1,,
Thu Feb 20 14:39:28 UTC 2014,9.9689,0.1001,0.12,1,,
Thu Feb 20 14:39:33 UTC 2014,9.9689,0.1001,0.12,1,,
Thu Feb 20 14:39:38 UTC 2014,9.9689,0.2,0.12,1,,
Thu Feb 20 14:39:44 UTC 2014,9.9689,0.2,0.12,1,,
Thu Feb 20 14:39:49 UTC 2014,9.9689,0.2,0.12,1,,
Thu Feb 20 14:39:54 UTC 2014,9.9689,0.2,0.12,1,,
Thu Feb 20 14:40:00 UTC 2014,9.9689,0.2,0.12,1,,
Thu Feb 20 14:40:05 UTC 2014,9.9689,0.2,0.12,1,,
Thu Feb 20 14:40:10 UTC 2014,9.9689,0.2,0.12,1,,
Thu Feb 20 14:40:16 UTC 2014,9.9689,0.1002,0.12,1,,
Thu Feb 20 14:40:21 UTC 2014,9.9689,0.1002,0.12,1,,
Thu Feb 20 14:40:27 UTC 2014,9.9689,0.1002,0.12,1,,
Thu Feb 20 14:40:32 UTC 2014,9.9628,0.2006,0.12,1,,
Thu Feb 20 14:40:37 UTC 2014,9.9628,0.1002,0.12,1,,
Thu Feb 20 14:40:43 UTC 2014,9.9628,0.1002,0.12,1,,
Thu Feb 20 14:40:48 UTC 2014,9.9628,0.1002,0.12,1,,
Thu Feb 20 14:40:53 UTC 2014,9.9628,0.2,0.12,1,,
Thu Feb 20 14:40:58 UTC 2014,9.9628,0.2,0.12,1,,
Thu Feb 20 14:41:04 UTC 2014,9.9628,0.2,0.12,1,,
Thu Feb 20 14:41:09 UTC 2014,9.9689,0.3,0.12,1,,
Thu Feb 20 14:41:14 UTC 2014,9.9689,0.3,0.12,1,,
Thu Feb 20 14:41:20 UTC 2014,9.9689,0.3,0.12,1,,
Thu Feb 20 14:41:25 UTC 2014,9.9689,0.3,0.12,1,,
Thu Feb 20 14:41:31 UTC 2014,9.9628,0.1002,0.12,1,,
Thu Feb 20 14:41:37 UTC 2014,9.9628,0.1002,0.12,1,,
Thu Feb 20 14:41:42 UTC 2014,9.9628,0.2997,0.12,1,,
Thu Feb 20 14:41:47 UTC 2014,9.9628,0.2997,0.12,1,,
Thu Feb 20 14:41:53 UTC 2014,9.9628,0.2997,0.12,1,,
Thu Feb 20 14:41:58 UTC 2014,9.9628,0.2997,0.12,1,,
Thu Feb 20 14:42:04 UTC 2014,9.9628,0.2002,0.12,1,,
Thu Feb 20 14:42:10 UTC 2014,9.9628,0.2002,0.12,1,,
Thu Feb 20 14:42:15 UTC 2014,9.9628,0.2002,0.12,1,,
Thu Feb 20 14:42:21 UTC 2014,9.9689,0.2002,0.12,1,,
Thu Feb 20 14:42:26 UTC 2014,9.9689,0.2002,0.12,1,,
Thu Feb 20 14:42:32 UTC 2014,9.9689,0.2002,0.12,1,,
Thu Feb 20 14:42:37 UTC 2014,9.9689,0.2002,0.12,1,,
Thu Feb 20 14:42:43 UTC 2014,9.9689,0.2002,0.12,1,,
Thu Feb 20 14:42:48 UTC 2014,9.9628,0.1002,0.12,1,,
Thu Feb 20 14:42:54 UTC 2014,9.9628,0.1002,0.12,1,,
Thu Feb 20 14:42:59 UTC 2014,9.9628,0.1002,0.12,1,,
Thu Feb 20 14:43:05 UTC 2014,9.9628,0.1002,0.12,1,,
Thu Feb 20 14:43:10 UTC 2014,9.9628,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:43:20 UTC 2014,9.9628,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:43:30 UTC 2014,9.9628,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:43:39 UTC 2014,9.9628,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:43:49 UTC 2014,9.9628,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:43:58 UTC 2014,9.9455,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:07 UTC 2014,9.9455,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:16 UTC 2014,9.9455,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:26 UTC 2014,9.9455,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:35 UTC 2014,9.9455,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:45 UTC 2014,9.9455,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:44:54 UTC 2014,9.9459,0.2,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:45:04 UTC 2014,9.9519,0.1001,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:45:13 UTC 2014,9.9519,0.1001,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:45:23 UTC 2014,9.9519,0.1001,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:45:32 UTC 2014,9.958,0.2,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 14:45:42 UTC 2014,9.958,0.2,0.12,1,,
Thu Feb 20 14:45:47 UTC 2014,9.958,0.2002,0.12,1,,
Thu Feb 20 14:45:52 UTC 2014,9.958,0.2002,0.12,1,,
Thu Feb 20 14:45:58 UTC 2014,9.958,0.1002,0.12,1,,
Thu Feb 20 14:46:03 UTC 2014,9.958,0.1002,0.12,1,,
Thu Feb 20 14:46:09 UTC 2014,9.958,0.1002,0.12,1,,
Thu Feb 20 14:46:14 UTC 2014,9.958,0,0.12,1,,
Thu Feb 20 14:46:20 UTC 2014,9.958,0,0.12,1,,
Thu Feb 20 14:46:25 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:46:30 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:46:35 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:46:41 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:46:47 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:46:52 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:46:58 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:47:03 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:47:09 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:47:14 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:47:19 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:47:25 UTC 2014,9.9701,0.3,0.12,1,,
Thu Feb 20 14:47:30 UTC 2014,9.9701,0.3,0.12,1,,
Thu Feb 20 14:47:35 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:47:40 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:47:46 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:47:51 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:47:56 UTC 2014,9.964,0.3,0.12,1,,
Thu Feb 20 14:48:02 UTC 2014,9.964,0.3,0.12,1,,
Thu Feb 20 14:48:07 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:48:12 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:48:18 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:48:24 UTC 2014,9.9701,0.2,0.12,1,,
Thu Feb 20 14:48:29 UTC 2014,9.9701,0.2,0.12,1,,
Thu Feb 20 14:48:34 UTC 2014,9.9701,0.2,0.12,1,,
Thu Feb 20 14:48:40 UTC 2014,9.9701,0.2,0.12,1,,
Thu Feb 20 14:48:46 UTC 2014,9.9701,0.2,0.12,1,,
Thu Feb 20 14:48:51 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:48:56 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:49:02 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:49:07 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:49:13 UTC 2014,9.964,0.2997,0.12,1,,
Thu Feb 20 14:49:18 UTC 2014,9.964,0.2997,0.12,1,,
Thu Feb 20 14:49:24 UTC 2014,9.964,0.2997,0.12,1,,
Thu Feb 20 14:49:30 UTC 2014,9.964,0.2997,0.12,1,,
Thu Feb 20 14:49:35 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:49:40 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:49:46 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:49:51 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:49:57 UTC 2014,9.964,0.2002,0.12,1,,
Thu Feb 20 14:50:02 UTC 2014,9.964,0.2004,0.12,1,,
Thu Feb 20 14:50:08 UTC 2014,9.964,0.2004,0.12,1,,
Thu Feb 20 14:50:13 UTC 2014,9.964,0.1003,0.12,1,,
Thu Feb 20 14:50:18 UTC 2014,9.964,0.1003,0.12,1,,
Thu Feb 20 14:50:24 UTC 2014,9.9701,0.1002,0.12,1,,
Thu Feb 20 14:50:29 UTC 2014,9.9701,0.1002,0.12,1,,
Thu Feb 20 14:50:35 UTC 2014,9.9701,0.1002,0.12,1,,
Thu Feb 20 14:50:40 UTC 2014,9.9701,0.1002,0.12,1,,
Thu Feb 20 14:50:45 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:50:51 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:50:56 UTC 2014,9.964,0,0.12,1,,
Thu Feb 20 14:51:01 UTC 2014,9.964,0,0.12,1,,
Thu Feb 20 14:51:06 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:51:11 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:51:17 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:51:22 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:51:27 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:51:33 UTC 2014,9.964,0.1002,0.12,1,,
Thu Feb 20 14:51:39 UTC 2014,9.964,0.1001,0.12,1,,
Thu Feb 20 14:51:44 UTC 2014,9.964,0.1001,0.12,1,,
Thu Feb 20 14:51:49 UTC 2014,9.964,0.2,0.12,1,,
Thu Feb 20 14:51:55 UTC 2014,9.964,0.2,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:52:04 UTC 2014,9.9624,0.2994,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:52:14 UTC 2014,9.9624,0.2997,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:52:23 UTC 2014,9.9624,0.2997,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:52:32 UTC 2014,10.0855,0.6,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:52:42 UTC 2014,10.1159,0.1003,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:52:52 UTC 2014,10.0915,0.4008,0.12,1,,
Thu Feb 20 14:52:57 UTC 2014,10.0915,0.4008,0.12,1,,
Thu Feb 20 14:53:02 UTC 2014,10.0915,0.4008,0.12,1,,
Thu Feb 20 14:53:07 UTC 2014,10.0915,0.4008,0.12,1,,
Thu Feb 20 14:53:13 UTC 2014,10.0915,0.4008,0.12,1,,
Thu Feb 20 14:53:18 UTC 2014,10.1896,0.2004,0.12,1,,
Thu Feb 20 14:53:24 UTC 2014,10.1896,0.2004,0.12,1,,
Thu Feb 20 14:53:29 UTC 2014,10.3296,0.3006,0.12,1,,
Thu Feb 20 14:53:34 UTC 2014,10.3296,0.3006,0.12,1,,
Thu Feb 20 14:53:40 UTC 2014,10.3294,0.1001,0.12,1,,
Thu Feb 20 14:53:45 UTC 2014,10.3294,0.1001,0.12,1,,
Thu Feb 20 14:53:50 UTC 2014,10.3294,0.1001,0.12,1,,
Thu Feb 20 14:53:56 UTC 2014,10.3294,0.1001,0.12,1,,
Thu Feb 20 14:54:01 UTC 2014,10.3296,0.2004,0.12,1,,
Thu Feb 20 14:54:07 UTC 2014,10.2871,0.3012,0.12,1,,
Thu Feb 20 14:54:12 UTC 2014,10.2871,0.3012,0.12,1,,
Thu Feb 20 14:54:17 UTC 2014,10.2871,0.3012,0.12,1,,
Thu Feb 20 14:54:23 UTC 2014,10.2871,0.3012,0.12,1,,
Thu Feb 20 14:54:28 UTC 2014,10.2871,0.3012,0.12,1,,
Thu Feb 20 14:54:34 UTC 2014,10.2871,0.3012,0.12,1,,
Thu Feb 20 14:54:39 UTC 2014,10.2871,0.3012,0.12,1,,
Thu Feb 20 14:54:45 UTC 2014,10.2867,0.1004,0.12,1,,
Thu Feb 20 14:54:50 UTC 2014,10.2867,0.1004,0.12,1,,
Thu Feb 20 14:54:56 UTC 2014,10.2867,0.1004,0.12,1,,
Thu Feb 20 14:55:01 UTC 2014,10.2867,0.1004,0.12,1,,
Thu Feb 20 14:55:07 UTC 2014,10.2867,0.1004,0.12,1,,
Thu Feb 20 14:55:12 UTC 2014,10.2372,0.4,0.12,1,,
Thu Feb 20 14:55:18 UTC 2014,10.2372,0.4,0.12,1,,
Thu Feb 20 14:55:25 UTC 2014,10.2372,0.4,0.12,1,,
Thu Feb 20 14:55:30 UTC 2014,10.2372,0.4,0.12,1,,
Thu Feb 20 14:55:36 UTC 2014,10.2372,0.4,0.12,1,,
Thu Feb 20 14:55:41 UTC 2014,10.206,0.5,0.12,1,,
Thu Feb 20 14:55:47 UTC 2014,10.206,0.5,0.12,1,,
Thu Feb 20 14:55:52 UTC 2014,10.206,0.5,0.12,1,,
Thu Feb 20 14:55:58 UTC 2014,10.206,0.5,0.12,1,,
Thu Feb 20 14:56:03 UTC 2014,10.206,0.5,0.12,1,,
Thu Feb 20 14:56:09 UTC 2014,10.2481,0.2004,0.12,1,,
Thu Feb 20 14:56:14 UTC 2014,10.2481,0.2004,0.12,1,,
Thu Feb 20 14:56:20 UTC 2014,10.2481,0.2004,0.12,1,,
Thu Feb 20 14:56:25 UTC 2014,10.2481,0.2004,0.12,1,,
Thu Feb 20 14:56:31 UTC 2014,10.2479,0.3003,0.12,1,,
Thu Feb 20 14:56:36 UTC 2014,10.2479,0.3003,0.12,1,,
Thu Feb 20 14:56:41 UTC 2014,10.2296,0.5005,0.12,1,,
Thu Feb 20 14:56:47 UTC 2014,10.2296,0.5005,0.12,1,,
Thu Feb 20 14:56:53 UTC 2014,10.2296,0.5005,0.12,1,,
Thu Feb 20 14:56:58 UTC 2014,10.2477,0.2,0.12,1,,
Thu Feb 20 14:57:05 UTC 2014,10.2477,0.2,0.12,1,,
Thu Feb 20 14:57:10 UTC 2014,10.2477,0.2,0.12,1,,
Thu Feb 20 14:57:16 UTC 2014,10.2477,0.2,0.12,1,,
Thu Feb 20 14:57:21 UTC 2014,10.2411,0.2004,0.12,1,,
Thu Feb 20 14:57:27 UTC 2014,10.2411,0.2004,0.12,1,,
Thu Feb 20 14:57:32 UTC 2014,10.1198,0.4012,0.12,1,,
Thu Feb 20 14:57:37 UTC 2014,10.0948,0.2006,0.12,1,,
Thu Feb 20 14:57:43 UTC 2014,10.0948,0.2006,0.12,1,,
Thu Feb 20 14:57:48 UTC 2014,10.0948,0.2006,0.12,1,,
Thu Feb 20 14:57:54 UTC 2014,10.0948,0.2006,0.12,1,,
Thu Feb 20 14:57:59 UTC 2014,10.0948,0.2006,0.12,1,,
Thu Feb 20 14:58:05 UTC 2014,10.0888,0.3,0.12,1,,
Thu Feb 20 14:58:10 UTC 2014,10.0888,0.3,0.12,1,,
Thu Feb 20 14:58:16 UTC 2014,10.0888,0.3,0.12,1,,
Thu Feb 20 14:58:21 UTC 2014,10.0888,0.3,0.12,1,,
Thu Feb 20 14:58:27 UTC 2014,10.0888,0.3,0.12,1,,
Thu Feb 20 14:58:32 UTC 2014,10.0888,0.3,0.12,1,,
Thu Feb 20 14:58:37 UTC 2014,10.1013,0.2002,0.12,1,,
Thu Feb 20 14:58:43 UTC 2014,10.1013,0.2002,0.12,1,,
Thu Feb 20 14:58:49 UTC 2014,10.1013,0.2002,0.12,1,,
Thu Feb 20 14:58:54 UTC 2014,9.9726,0.3003,0.12,1,,
Thu Feb 20 14:59:00 UTC 2014,9.9726,0.3003,0.12,1,,
Thu Feb 20 14:59:05 UTC 2014,9.9726,0.3003,0.12,1,,
Thu Feb 20 14:59:10 UTC 2014,9.9726,0.3003,0.12,1,,
Thu Feb 20 14:59:16 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 14:59:21 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 14:59:27 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 14:59:32 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 14:59:38 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 14:59:44 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 14:59:49 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 14:59:54 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 15:00:00 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 15:00:05 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 15:00:11 UTC 2014,9.9726,0,0.12,1,,
Thu Feb 20 15:00:16 UTC 2014,9.9726,0.1001,0.12,1,,
Thu Feb 20 15:00:22 UTC 2014,9.9726,0.1001,0.12,1,,
Thu Feb 20 15:00:27 UTC 2014,9.9726,0.1001,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:00:37 UTC 2014,9.9786,0.1002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:00:46 UTC 2014,9.9786,0.1002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:00:55 UTC 2014,9.9786,0.3003,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:01:05 UTC 2014,9.9786,0.2004,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:01:14 UTC 2014,9.9786,0.2004,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:01:24 UTC 2014,9.9726,0.2004,0.12,1,,
Thu Feb 20 15:01:29 UTC 2014,9.9726,0.1002,0.12,1,,
Thu Feb 20 15:01:35 UTC 2014,9.9786,0.1002,0.12,1,,
Thu Feb 20 15:01:40 UTC 2014,9.9786,0.1002,0.12,1,,
Thu Feb 20 15:01:45 UTC 2014,9.9786,0.1002,0.12,1,,
Thu Feb 20 15:01:50 UTC 2014,9.9771,0.3,0.12,1,,
Thu Feb 20 15:01:55 UTC 2014,9.9771,0.3,0.12,1,,
Thu Feb 20 15:02:01 UTC 2014,9.9771,0.3,0.12,1,,
Thu Feb 20 15:02:06 UTC 2014,9.9771,0.3,0.12,1,,
Thu Feb 20 15:02:11 UTC 2014,9.9771,0.3,0.12,1,,
Thu Feb 20 15:02:16 UTC 2014,9.9771,0.2,0.12,1,,
Thu Feb 20 15:02:22 UTC 2014,9.971,0.3984,0.12,1,,
Thu Feb 20 15:02:27 UTC 2014,9.971,0.3984,0.12,1,,
Thu Feb 20 15:02:32 UTC 2014,9.971,0.3984,0.12,1,,
Thu Feb 20 15:02:38 UTC 2014,9.971,0.3984,0.12,1,,
Thu Feb 20 15:02:43 UTC 2014,9.9771,0.1001,0.12,1,,
Thu Feb 20 15:02:49 UTC 2014,9.9771,0.1001,0.12,1,,
Thu Feb 20 15:02:54 UTC 2014,9.9771,0.1001,0.12,1,,
Thu Feb 20 15:03:01 UTC 2014,9.9771,0.1001,0.12,1,,
Thu Feb 20 15:03:07 UTC 2014,9.9771,0,0.12,1,,
Thu Feb 20 15:03:12 UTC 2014,9.9771,0,0.12,1,,
Thu Feb 20 15:03:18 UTC 2014,9.9771,0,0.12,1,,
Thu Feb 20 15:03:23 UTC 2014,9.9771,0.3,0.12,1,,
Thu Feb 20 15:03:29 UTC 2014,9.9771,0.3,0.12,1,,
Thu Feb 20 15:03:34 UTC 2014,9.9771,0.1001,0.12,1,,
Thu Feb 20 15:03:39 UTC 2014,9.9771,0.1001,0.12,1,,
Thu Feb 20 15:03:45 UTC 2014,9.9771,0.1001,0.12,1,,
Thu Feb 20 15:03:50 UTC 2014,9.9771,0.1001,0.12,1,,
Thu Feb 20 15:03:55 UTC 2014,9.9831,0.2002,0.12,1,,
Thu Feb 20 15:04:00 UTC 2014,9.9831,0.2002,0.12,1,,
Thu Feb 20 15:04:06 UTC 2014,9.9771,0.1003,0.12,1,,
Thu Feb 20 15:04:11 UTC 2014,9.9771,0.1003,0.12,1,,
Thu Feb 20 15:04:17 UTC 2014,9.9771,0.1003,0.12,1,,
Thu Feb 20 15:04:22 UTC 2014,9.9771,0.1003,0.12,1,,
Thu Feb 20 15:04:27 UTC 2014,9.9771,0.2002,0.12,1,,
Thu Feb 20 15:04:33 UTC 2014,9.9771,0.2002,0.12,1,,
Thu Feb 20 15:04:38 UTC 2014,9.9771,0.1002,0.12,1,,
Thu Feb 20 15:04:43 UTC 2014,9.9771,0.1002,0.12,1,,
Thu Feb 20 15:04:48 UTC 2014,9.9771,0.1002,0.12,1,,
Thu Feb 20 15:04:54 UTC 2014,9.9771,0,0.12,1,,
Thu Feb 20 15:04:59 UTC 2014,9.9771,0,0.12,1,,
Thu Feb 20 15:05:04 UTC 2014,9.971,0.1001,0.12,1,,
Thu Feb 20 15:05:09 UTC 2014,9.971,0.1001,0.12,1,,
Thu Feb 20 15:05:14 UTC 2014,9.971,0.1001,0.12,1,,
Thu Feb 20 15:05:19 UTC 2014,9.971,0.1001,0.12,1,,
Thu Feb 20 15:05:25 UTC 2014,9.971,0.1001,0.12,1,,
